step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
46,2.329083,yeah,yeah,2.894,26.954,53.574,10.0,0.0,0.1985999999999999
47,2.355998,yeah,yeah,3.491,26.808,46.045,10.0,0.0,0.8102
48,2.434091,yeah,yeah,4.296,98.447,50.496,10.0,0.0,-5.548700000000001
49,2.463778,yeah,yeah,1.487,29.601,47.057,12.0,0.0,-1.4731
50,2.517402,yeah,yeah,3.912,35.483,35.365,8.0,5.0,0.36370000000000013
51,2.588503,yeah,yeah,3.189,46.134,34.718,9.0,0.0,-1.4244000000000003
52,2.68503,yeah,yeah,2.257,96.727,43.725,9.0,0.0,-7.415700000000001
53,2.777256,yeah,yeah,1.078,91.768,57.794,9.0,0.0,-8.0988
54,2.814501,yeah,yeah,1.078,37.661,58.999,11.0,0.0,-2.6881000000000004
55,2.861031,yeah,yeah,1.261,46.588,49.739,11.0,0.0,-3.3978
56,2.905724,yeah,yeah,2.486,44.823,48.246,7.0,0.0,-1.9963000000000002
57,2.934733,yeah,yeah,1.74,29.063,45.48,8.0,0.0,-1.1663
58,2.980241,yeah,yeah,2.067,43.732,43.735,8.0,0.0,-2.3061999999999996
59,3.070985,yeah,yeah,2.119,91.239,49.673,8.0,0.0,-7.004900000000001
60,3.117737,yeah,yeah,1.016,46.906,49.327,10.0,0.0,-3.6746
61,3.21024,yeah,yeah,2.468,91.941,54.396,10.0,0.0,-6.726100000000001
62,3.279486,yeah,yeah,1.259,69.554,60.402,10.0,0.0,-5.696400000000001
63,3.333948,yeah,yeah,1.259,54.813,61.584,10.0,0.0,-4.222300000000001
64,3.41402,yeah,yeah,2.113,54.656,52.138,10.0,0.0,-3.3526000000000002
65,3.439419,yeah,yeah,2.119,25.891,48.857,13.0,0.0,-0.47009999999999996
66,3.481642,yeah,yeah,1.79,67.861,51.233,13.0,0.0,-4.996100000000001
67,3.523879,yeah,yeah,2.757,42.296,46.773,9.0,14.0,-1.4726000000000004
68,3.602443,yeah,yeah,2.464,78.684,49.783,9.0,0.0,-5.404400000000001
69,3.669895,yeah,yeah,1.325,67.167,55.123,10.0,0.0,-5.3917
70,3.734235,yeah,yeah,1.472,64.283,58.74,10.0,0.0,-4.956300000000001
71,4.560363,yeah,yeah,1.725,825.726,156.259,1.0,100.0,-80.84760000000001
72,4.610804,yeah,yeah,0.154,49.567,202.061,10.0,15.0,-4.802700000000001
73,4.642581,yeah,yeah,0.166,33.135,87.738,8.0,0.0,-3.1475
74,4.685622,yeah,yeah,1.869,42.977,53.14,9.0,0.0,-2.4287
75,4.720518,yeah,yeah,2.426,34.701,51.301,9.0,0.0,-1.0441000000000003
76,4.750698,yeah,yeah,2.426,30.435,45.293,9.0,0.0,-0.6174999999999997
77,4.779669,yeah,yeah,3.004,28.766,41.608,9.0,0.0,0.12740000000000018
78,4.838076,yeah,yeah,3.626,35.201,35.167,11.0,0.0,0.10589999999999966
79,4.909546,yeah,yeah,3.733,71.517,39.507,11.0,0.0,-3.4187
80,4.938177,yeah,yeah,1.619,28.551,44.707,11.0,0.0,-1.2361000000000002
81,4.970336,yeah,yeah,1.619,32.258,38.582,7.0,0.0,-1.6068000000000005
82,5.001716,yeah,yeah,2.514,31.304,36.376,8.0,0.0,-0.6164000000000001
83,5.0277,yeah,yeah,2.873,25.864,35.062,8.0,0.0,0.28659999999999997
84,5.062312,yeah,yeah,3.583,34.422,34.982,8.0,0.0,0.14080000000000048
85,5.099665,yeah,yeah,2.687,37.569,35.26,8.0,0.0,-1.0699000000000005
86,5.126415,yeah,yeah,2.467,26.679,34.187,10.0,0.0,-0.20089999999999986
87,5.158127,yeah,yeah,4.342,31.566,33.86,10.0,0.0,1.1853999999999996
88,5.194599,yeah,yeah,3.661,36.542,33.745,10.0,0.0,0.006799999999999695
89,5.253672,yeah,yeah,3.166,59.09,37.229,10.0,0.0,-2.7430000000000008
90,5.278044,yeah,yeah,1.96,24.487,35.636,12.0,0.0,-0.48870000000000013
91,5.311161,yeah,yeah,3.0,32.906,34.557,12.0,0.0,-0.29059999999999997
92,5.348075,yeah,yeah,2.7,36.852,34.159,8.0,5.0,-0.9851999999999999
93,5.384618,yeah,yeah,2.906,36.326,34.538,8.0,0.0,-0.7265999999999999
94,5.433384,yeah,yeah,3.028,48.901,35.788,9.0,0.0,-1.8621000000000003
95,5.482736,yeah,yeah,2.132,25.237,37.158,9.0,0.0,-0.3916999999999997
96,5.514867,yeah,yeah,4.128,32.168,35.237,11.0,0.0,0.9112
97,5.585904,yeah,yeah,3.601,71.142,39.725,11.0,0.0,-3.5132000000000003
98,5.644678,yeah,yeah,1.139,33.883,42.263,8.0,0.0,-2.2493000000000007
99,5.671582,yeah,yeah,2.735,27.057,40.362,8.0,0.0,0.02929999999999966
100,5.749834,yeah,yeah,3.422,78.202,43.642,8.0,0.0,-4.398199999999999
101,5.784956,yeah,yeah,1.185,35.022,42.565,10.0,0.0,-2.3172
102,5.813027,yeah,yeah,3.308,27.722,40.709,10.0,0.0,0.5357999999999996
103,5.898502,yeah,yeah,4.173,85.794,44.932,10.0,0.0,-4.4064
104,5.923496,yeah,yeah,1.35,25.219,42.476,10.0,0.0,-1.1719000000000004
105,5.950205,yeah,yeah,1.215,26.643,40.122,10.0,0.0,-1.4493000000000003
106,6.029344,yeah,yeah,4.343,78.995,42.223,12.0,0.0,-3.5565000000000007
107,6.05306,yeah,yeah,1.466,23.849,47.471,12.0,0.0,-0.9189
108,6.238653,yeah,yeah,1.466,185.438,57.243,8.0,5.0,-17.0778
109,6.30485,yeah,yeah,0.513,66.154,94.434,8.0,0.0,-6.1024
110,6.391575,yeah,yeah,0.513,86.776,90.396,9.0,0.0,-8.1646
111,6.483804,yeah,yeah,1.201,92.114,90.611,9.0,0.0,-8.0104
112,6.512218,yeah,yeah,1.132,28.442,82.84,11.0,0.0,-1.7122000000000004
113,6.644844,yeah,yeah,4.067,132.51,83.103,11.0,0.0,-9.184
114,6.797075,yeah,yeah,0.612,126.186,87.709,8.0,0.0,-12.0066
115,6.824864,yeah,yeah,0.734,27.978,88.141,8.0,0.0,-2.0638000000000005
116,6.943241,yeah,yeah,0.734,118.196,85.322,8.0,0.0,-11.085600000000001
117,6.969521,yeah,yeah,0.784,26.468,77.966,10.0,0.0,-1.8628000000000002
118,7.095422,yeah,yeah,4.37,125.772,73.388,10.0,0.0,-8.2072
119,7.240906,yeah,yeah,0.921,145.204,97.506,10.0,0.0,-13.599400000000003
120,7.265451,yeah,yeah,0.798,24.842,88.423,10.0,0.0,-1.6862
121,7.39553,yeah,yeah,4.452,128.613,86.76,10.0,0.0,-8.4093
122,7.421409,yeah,yeah,0.9,26.227,83.776,12.0,0.0,-1.7227000000000001
123,7.548319,yeah,yeah,0.9,126.68,77.341,12.0,0.0,-11.768
124,7.690872,yeah,yeah,0.914,142.389,99.805,8.0,5.0,-13.324900000000001
125,7.722686,yeah,yeah,0.651,32.06,100.134,8.0,0.0,-2.5550000000000006
126,7.82961,yeah,yeah,0.651,106.869,100.976,9.0,0.0,-10.035900000000002
127,7.856704,yeah,yeah,0.976,27.074,91.738,9.0,0.0,-1.7314000000000003
128,7.983573,yeah,yeah,3.846,126.659,82.851,9.0,0.0,-8.8199
129,8.011341,yeah,yeah,0.823,27.972,80.789,11.0,0.0,-1.9742000000000002
130,8.15533,yeah,yeah,0.914,143.648,82.873,11.0,0.0,-13.450800000000001
131,8.276002,yeah,yeah,0.564,96.999,85.992,8.0,0.0,-9.1359
132,8.322823,yeah,yeah,0.955,46.942,81.111,8.0,0.0,-3.7392000000000003
133,8.503194,yeah,yeah,1.973,180.23,86.502,8.0,0.0,-16.05
134,8.625646,yeah,yeah,0.386,122.267,103.386,8.0,0.0,-11.840700000000002
135,8.653662,yeah,yeah,0.687,28.055,84.889,10.0,0.0,-2.1185
136,8.760642,yeah,yeah,1.146,112.503,88.341,10.0,0.0,-10.104300000000002
137,8.789917,yeah,yeah,1.084,29.745,83.667,10.0,0.0,-1.8905000000000003
138,8.915441,yeah,yeah,1.085,125.02,88.836,12.0,0.0,-11.417000000000002
139,8.941911,yeah,yeah,0.926,26.806,85.046,12.0,0.0,-1.7546
140,9.025387,yeah,yeah,3.025,80.098,52.72,8.0,0.0,-4.9848
141,9.087952,yeah,yeah,1.517,38.613,49.437,9.0,0.0,-2.3443
142,9.166699,yeah,yeah,2.7,78.692,53.094,9.0,0.0,-5.169199999999999
143,9.197731,yeah,yeah,1.325,31.038,50.337,11.0,0.0,-1.7788000000000002
144,9.23022,yeah,yeah,3.723,32.536,46.009,11.0,0.0,0.4693999999999994
145,9.321891,yeah,yeah,3.562,91.581,46.886,7.0,0.0,-5.596100000000002
146,9.35088,yeah,yeah,0.885,29.032,53.826,8.0,0.0,-2.0182
147,9.394155,yeah,yeah,1.012,43.24,49.796,8.0,0.0,-3.3120000000000007
148,9.458899,yeah,yeah,2.143,64.804,50.958,8.0,0.0,-4.337400000000001
149,9.501164,yeah,yeah,1.43,41.971,52.677,8.0,0.0,-2.7671
150,9.553112,yeah,yeah,1.43,52.118,56.685,9.0,0.0,-3.7818000000000005
151,9.603227,yeah,yeah,2.001,50.212,55.379,9.0,0.0,-3.0202000000000004
152,9.642423,yeah,yeah,2.001,39.025,51.851,11.0,0.0,-1.9015
153,9.707322,yeah,yeah,2.306,64.628,52.048,11.0,0.0,-4.1568000000000005
154,9.749842,yeah,yeah,1.792,42.973,55.487,7.0,0.0,-2.5053
155,9.790898,yeah,yeah,1.254,40.943,51.104,8.0,0.0,-2.8402999999999996
156,9.867745,yeah,yeah,2.157,76.67,54.3,8.0,0.0,-5.510000000000001
157,9.896595,yeah,yeah,1.209,28.719,51.102,8.0,0.0,-1.6629
158,9.922066,yeah,yeah,2.016,25.634,42.615,9.0,0.0,-0.5474000000000001
159,9.948918,yeah,yeah,3.223,30.144,39.202,9.0,0.0,0.20859999999999967
160,10.018825,yeah,yeah,3.905,69.785,42.039,9.0,0.0,-3.0735000000000006
161,10.052482,yeah,yeah,1.494,33.526,40.975,11.0,0.0,-1.8586000000000007
162,10.083843,yeah,yeah,3.451,31.433,38.972,11.0,0.0,0.3077000000000001
163,10.162935,yeah,yeah,3.451,79.25,41.806,7.0,0.0,-4.474
164,10.211608,yeah,yeah,1.023,48.729,53.494,8.0,0.0,-3.8499000000000008
165,10.297879,yeah,yeah,1.169,86.313,59.371,8.0,0.0,-7.462300000000001
166,10.349342,yeah,yeah,1.329,51.476,59.042,8.0,0.0,-3.818600000000001
167,10.375511,yeah,yeah,1.418,26.285,54.948,10.0,0.0,-1.2105000000000004
168,10.433946,yeah,yeah,4.402,58.156,52.217,10.0,0.0,-1.4135999999999997
169,10.500162,yeah,yeah,1.991,66.306,54.631,10.0,0.0,-4.6396
170,10.531006,yeah,yeah,1.746,30.873,52.947,10.0,0.0,-1.3413000000000004
171,10.574421,yeah,yeah,1.746,43.335,49.334,12.0,0.0,-2.5875
172,10.636638,yeah,yeah,2.938,62.036,49.698,12.0,0.0,-3.2656000000000005
173,10.665663,yeah,yeah,1.867,29.236,50.685,8.0,5.0,-1.0566000000000004
174,10.722809,yeah,yeah,1.493,56.927,43.687,8.0,0.0,-4.1997
175,10.770475,yeah,yeah,1.628,47.867,44.209,9.0,0.0,-3.1586999999999996
176,10.810846,yeah,yeah,2.178,40.362,43.728,9.0,0.0,-1.8582
177,10.867769,yeah,yeah,2.295,56.827,50.047,9.0,0.0,-3.3877000000000006
178,10.918518,yeah,yeah,1.834,50.716,50.88,11.0,0.0,-3.2376
179,10.951045,yeah,yeah,2.038,32.551,48.566,11.0,0.0,-1.2171000000000007
180,11.008908,yeah,yeah,2.282,57.638,43.959,7.0,0.0,-3.4818
181,11.038012,yeah,yeah,1.206,86.967,52.137,7.0,0.0,-7.4907
182,11.077541,yeah,yeah,1.206,39.269,48.048,8.0,0.0,-2.7209
183,11.124934,yeah,yeah,2.359,47.38,45.437,8.0,0.0,-2.3790000000000004
184,11.175069,yeah,yeah,1.955,50.031,46.229,8.0,0.0,-3.0481
185,11.224929,yeah,yeah,1.851,49.735,47.093,10.0,0.0,-3.1225000000000005
186,11.266202,yeah,yeah,2.313,41.306,46.664,10.0,0.0,-1.8176
187,11.316834,yeah,yeah,2.328,50.51,47.145,10.0,0.0,-2.7230000000000003
188,11.349869,yeah,yeah,2.292,33.417,45.801,10.0,0.0,-1.0497000000000005
189,11.461557,yeah,yeah,1.928,51.336,46.877,12.0,0.0,-3.2056000000000004
190,11.51239,yeah,yeah,0.902,50.901,41.382,8.0,0.0,-4.1881
191,11.536824,yeah,yeah,3.351,24.259,38.657,9.0,0.0,0.9250999999999996
192,11.567285,yeah,yeah,3.547,30.469,35.248,9.0,0.0,0.5000999999999998
193,11.628204,yeah,yeah,3.547,60.724,36.901,9.0,0.0,-2.5254
194,11.689203,yeah,yeah,1.714,61.234,42.562,11.0,0.0,-4.4094
195,11.722714,yeah,yeah,1.892,33.497,41.428,11.0,0.0,-1.4577000000000004
196,11.754037,yeah,yeah,1.891,31.392,37.844,7.0,0.0,-1.2482000000000002
197,11.817426,yeah,yeah,2.073,63.02,44.208,7.0,0.0,-4.229000000000001
198,11.877938,yeah,yeah,1.287,60.788,46.28,8.0,0.0,-4.7918
199,11.913561,yeah,yeah,1.525,35.62,44.948,8.0,0.0,-2.037
200,11.941601,yeah,yeah,2.6,27.912,41.803,8.0,0.0,-0.19119999999999981
201,11.972571,yeah,yeah,2.6,30.667,37.57,8.0,0.0,-0.46670000000000034
202,12.019786,yeah,yeah,3.771,23.534,32.458,10.0,0.0,1.4175999999999997
203,12.101258,yeah,yeah,3.932,81.369,37.961,10.0,0.0,-4.2049
204,12.126783,yeah,yeah,1.534,25.529,40.91,11.0,0.0,-1.0189000000000001
205,12.236597,yeah,yeah,1.688,109.491,46.336,11.0,0.0,-9.2611
206,12.261655,yeah,yeah,1.133,25.328,47.276,11.0,7.0,-1.3998
207,12.390477,yeah,yeah,1.164,127.563,51.235,8.0,5.0,-11.592300000000002
208,12.417712,yeah,yeah,0.636,27.403,48.206,7.0,0.0,-2.1043
209,12.525253,yeah,yeah,3.382,107.486,41.541,9.0,0.0,-7.366600000000002
210,12.549101,yeah,yeah,1.229,23.603,68.406,9.0,0.0,-1.1313
211,12.677817,yeah,yeah,4.411,123.64,63.385,10.0,0.0,-7.953000000000001
212,12.71403,yeah,yeah,1.095,36.304,68.697,10.0,0.0,-2.5354
213,12.844847,yeah,yeah,1.095,130.525,72.886,12.0,0.0,-11.957500000000001
214,12.997102,yeah,yeah,0.887,127.739,66.295,8.0,5.0,-11.8869
215,13.022874,yeah,yeah,0.558,26.128,75.118,9.0,0.0,-2.0548
216,13.137249,yeah,yeah,0.744,117.757,75.092,9.0,0.0,-11.0317
217,13.186324,yeah,yeah,0.917,23.996,67.272,9.0,0.0,-1.4826
218,13.278502,yeah,yeah,4.132,91.464,61.822,11.0,0.0,-5.0144
219,13.317877,yeah,yeah,1.392,39.737,65.156,11.0,0.0,-2.5817000000000005
220,13.344242,yeah,yeah,1.266,26.275,60.296,11.0,0.0,-1.3615
221,13.412962,yeah,yeah,2.914,68.792,49.214,7.0,0.0,-3.9652000000000007
222,13.466647,yeah,yeah,1.2,53.72,53.659,8.0,0.0,-4.172
223,13.538779,yeah,yeah,1.372,72.08,55.962,8.0,0.0,-5.836
224,13.617229,yeah,yeah,1.285,77.117,60.373,8.0,0.0,-6.4267
225,13.648666,yeah,yeah,1.201,32.229,61.71,8.0,0.0,-2.0219
226,13.754646,yeah,yeah,1.201,106.343,67.289,10.0,0.0,-9.433300000000001
227,13.802894,yeah,yeah,1.089,48.213,64.905,10.0,0.0,-3.732300000000001
228,13.82833,yeah,yeah,1.681,25.555,52.359,10.0,0.0,-0.8745000000000003
229,13.894996,yeah,yeah,2.401,69.576,54.511,10.0,0.0,-4.5565999999999995
230,13.92674,yeah,yeah,1.741,31.887,53.001,12.0,0.0,-1.4477000000000002
231,13.961974,yeah,yeah,1.741,35.074,50.76,12.0,0.0,-1.7664
232,14.025126,yeah,yeah,3.296,63.208,46.621,8.0,5.0,-3.0248000000000004
233,14.075444,yeah,yeah,1.466,50.335,50.471,8.0,0.0,-3.5675
234,14.101088,yeah,yeah,1.466,25.675,47.371,9.0,0.0,-1.1015000000000004
235,14.134093,yeah,yeah,4.039,32.77,43.193,9.0,0.0,0.7619999999999991
236,14.186136,yeah,yeah,3.178,51.66,43.117,9.0,0.0,-1.9880000000000004
237,14.337475,yeah,yeah,2.018,151.147,56.62,11.0,0.0,-13.096699999999998
238,14.394022,yeah,yeah,0.843,56.822,65.542,10.0,8.0,-4.839200000000001
239,14.434417,yeah,yeah,2.039,40.566,60.655,8.0,0.0,-2.0176000000000003
240,14.459085,yeah,yeah,1.631,24.654,52.047,8.0,0.0,-0.8344000000000003
241,14.490322,yeah,yeah,2.282,31.193,49.44,8.0,0.0,-0.8373000000000004
242,14.514341,yeah,yeah,2.971,23.992,46.259,10.0,0.0,0.5718000000000001
243,14.540204,yeah,yeah,4.822,25.818,41.274,10.0,0.0,2.2401999999999997
244,14.621535,yeah,yeah,4.486,81.251,46.271,10.0,0.0,-3.6391000000000018
245,14.648595,yeah,yeah,0.998,26.977,44.663,10.0,0.0,-1.6997000000000002
246,14.673147,yeah,yeah,4.348,24.776,38.478,11.0,0.0,1.8703999999999996
247,14.703331,yeah,yeah,4.292,32.211,37.697,11.0,0.0,1.0709
248,14.802088,yeah,yeah,3.288,98.684,45.288,12.0,0.0,-6.580400000000001
249,14.829876,yeah,yeah,1.197,27.796,61.185,8.0,0.0,-1.5826000000000002
250,14.85888,yeah,yeah,0.991,29.171,54.492,8.0,0.0,-1.9261
251,14.928775,yeah,yeah,3.174,69.568,53.61,9.0,0.0,-3.7828000000000004
252,14.96294,yeah,yeah,1.498,34.392,52.959,9.0,0.0,-1.9412000000000005
253,14.989239,yeah,yeah,1.498,26.284,49.624,11.0,0.0,-1.1304
254,15.018975,yeah,yeah,4.402,29.662,42.349,11.0,0.0,1.4358
255,15.054288,yeah,yeah,3.214,35.245,38.473,7.0,0.0,-0.3104999999999998
256,15.247473,yeah,yeah,2.25,192.925,56.421,8.0,0.0,-17.042500000000004
257,15.316656,yeah,yeah,0.54,69.359,98.789,8.0,0.0,-6.3959
258,15.347855,yeah,yeah,0.817,31.22,81.965,8.0,0.0,-2.3049999999999997
259,15.502778,yeah,yeah,2.225,154.64,81.889,9.0,0.0,-13.238999999999999
260,15.527714,yeah,yeah,0.793,25.236,87.206,9.0,0.0,-1.7306
261,15.559012,yeah,yeah,0.793,31.278,67.845,9.0,0.0,-2.3348
262,15.669108,yeah,yeah,3.333,109.897,76.635,12.0,0.0,-7.656700000000001
263,15.700879,yeah,yeah,0.738,31.846,53.539,8.0,6.0,-2.4466
264,15.784178,yeah,yeah,1.159,92.849,58.472,8.0,0.0,-8.1259
265,15.817194,yeah,yeah,1.115,33.068,61.285,9.0,0.0,-2.1917999999999997
266,15.882956,yeah,yeah,1.255,65.776,61.846,9.0,0.0,-5.3226
267,15.999217,yeah,yeah,1.584,116.066,69.063,9.0,0.0,-10.0226
268,16.034589,yeah,yeah,0.898,35.677,70.036,11.0,0.0,-2.6697
269,16.116695,yeah,yeah,0.998,81.905,71.52,11.0,0.0,-7.1925
270,16.143897,yeah,yeah,1.413,27.309,69.73,7.0,0.0,-1.3179
271,16.194896,yeah,yeah,0.989,50.753,62.719,8.0,0.0,-4.0863000000000005
272,16.221215,yeah,yeah,1.825,26.59,56.9,8.0,0.0,-0.8340000000000003
273,16.303665,yeah,yeah,1.825,82.252,60.069,8.0,0.0,-6.400199999999999
274,16.347003,yeah,yeah,1.126,43.189,62.522,8.0,0.0,-3.1929000000000003
275,16.444949,yeah,yeah,1.126,97.794,66.931,10.0,0.0,-8.653400000000001
276,16.482162,yeah,yeah,1.184,37.39,66.619,10.0,0.0,-2.5550000000000006
277,16.505428,yeah,yeah,1.184,23.358,58.035,10.0,0.0,-1.1518000000000004
278,16.539959,yeah,yeah,3.091,34.442,51.675,10.0,0.0,-0.3532000000000002
279,16.619498,yeah,yeah,3.737,79.211,51.212,12.0,0.0,-4.1841
280,16.649523,yeah,yeah,1.608,30.125,51.642,12.0,0.0,-1.4045
281,16.691564,yeah,yeah,1.608,42.056,42.662,8.0,0.0,-2.5975999999999995
282,16.777341,yeah,yeah,2.205,85.741,47.869,9.0,0.0,-6.3690999999999995
283,16.803245,yeah,yeah,1.215,26.054,49.291,9.0,0.0,-1.3903999999999999
284,16.853104,yeah,yeah,1.215,49.749,49.349,9.0,0.0,-3.759900000000001
285,16.914723,yeah,yeah,2.094,61.791,50.951,11.0,0.0,-4.085100000000001
286,16.941251,yeah,yeah,1.687,26.166,39.27,9.0,7.0,-0.9296
287,16.992036,yeah,yeah,1.874,54.127,41.111,7.0,0.0,-3.538700000000001
288,17.049177,yeah,yeah,1.591,57.013,46.206,8.0,0.0,-4.1103
289,17.09389,yeah,yeah,1.625,44.706,47.206,8.0,0.0,-2.8456
290,17.156732,yeah,yeah,3.881,38.802,43.604,8.0,0.0,0.0007999999999994678
291,17.185096,yeah,yeah,2.387,28.538,41.198,10.0,0.0,-0.4668000000000001
292,17.230317,yeah,yeah,2.685,45.143,44.393,10.0,0.0,-1.8293000000000004
293,17.282008,yeah,yeah,3.132,51.906,44.499,10.0,0.0,-2.0585999999999998
294,17.334221,yeah,yeah,2.23,52.201,46.275,10.0,0.0,-2.9901000000000004
295,17.403941,yeah,yeah,2.217,69.639,50.424,12.0,0.0,-4.7469
296,17.444941,yeah,yeah,1.83,40.944,53.187,12.0,0.0,-2.2644
297,17.491601,yeah,yeah,1.664,46.685,48.887,8.0,5.0,-3.004500000000001
298,17.534565,yeah,yeah,1.985,42.878,47.53,8.0,0.0,-2.3027999999999995
299,17.591226,yeah,yeah,1.985,56.601,48.162,9.0,0.0,-3.6750999999999996
300,17.629636,yeah,yeah,1.842,38.136,46.909,9.0,0.0,-1.9716000000000005
301,17.659889,yeah,yeah,2.726,30.366,43.075,9.0,0.0,-0.3106
302,17.697328,yeah,yeah,2.423,36.477,44.665,9.0,0.0,-1.2247
303,17.726823,yeah,yeah,2.538,30.381,46.548,10.0,0.0,-0.5001000000000002
304,17.786187,yeah,yeah,3.173,59.242,42.278,11.0,0.0,-2.7512
305,17.814905,yeah,yeah,0.782,28.743,36.105,9.0,7.0,-2.0923
306,17.881306,yeah,yeah,4.93,66.251,38.524,7.0,0.0,-1.695100000000001
307,18.013455,yeah,yeah,1.224,181.346,59.414,8.0,0.0,-16.910600000000002
308,18.071723,yeah,yeah,0.613,100.955,72.576,8.0,0.0,-9.482500000000002
309,18.118539,yeah,yeah,0.701,46.768,67.822,8.0,0.0,-3.9758
310,18.144993,yeah,yeah,3.515,26.193,57.724,8.0,0.0,0.8956999999999997
311,18.256348,yeah,yeah,3.599,88.764,60.933,9.0,0.0,-5.2774
312,18.286562,yeah,yeah,1.174,30.415,60.166,10.0,0.0,-1.8675000000000002
313,18.389739,yeah,yeah,1.305,103.007,62.606,10.0,0.0,-8.995700000000001
314,18.416018,yeah,yeah,1.159,26.268,66.022,12.0,0.0,-1.4678000000000002
315,18.446547,yeah,yeah,1.043,56.581,64.842,12.0,0.0,-4.615100000000001
316,18.473654,yeah,yeah,2.672,27.363,39.6,8.0,0.0,-0.0642999999999998
317,18.558114,yeah,yeah,3.054,87.04,45.533,8.0,0.0,-5.65
318,18.587522,yeah,yeah,1.102,29.681,47.772,9.0,0.0,-1.8661
319,18.729159,yeah,yeah,1.239,141.458,57.511,9.0,0.0,-12.9068
