step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
40,2.624655,hybla,hybla,2.766,81.4,59.223,13.0,0.0,-5.3740000000000006
41,2.752499,hybla,hybla,1.462,128.533,75.618,9.0,10.0,-11.3913
42,2.810833,hybla,hybla,0.811,58.47,96.096,9.0,0.0,-5.0360000000000005
43,2.868491,hybla,hybla,0.721,116.189,87.745,10.0,0.0,-10.8979
44,2.924116,hybla,hybla,1.981,55.48,75.049,10.0,0.0,-3.567
45,2.990327,hybla,hybla,2.006,66.207,73.944,12.0,0.0,-4.614699999999999
46,3.037719,hybla,hybla,1.749,47.403,68.402,12.0,0.0,-2.9913000000000003
47,3.085622,hybla,hybla,1.749,48.029,57.961,8.0,5.0,-3.053900000000001
48,3.148496,hybla,hybla,1.596,62.8,57.028,8.0,0.0,-4.684
49,3.231652,hybla,hybla,1.475,130.819,66.886,9.0,0.0,-11.6069
50,3.285404,hybla,hybla,1.108,53.579,75.12,9.0,0.0,-4.2499
51,3.422778,hybla,hybla,1.114,190.795,87.226,9.0,0.0,-17.9655
52,3.49496,hybla,hybla,0.76,72.354,109.418,11.0,0.0,-6.4754000000000005
53,3.575546,hybla,hybla,0.844,80.525,95.105,11.0,0.0,-7.2085
54,3.722967,hybla,hybla,1.438,147.221,96.317,7.0,0.0,-13.2841
55,3.785509,hybla,hybla,0.551,62.807,106.833,8.0,0.0,-5.7297
56,3.837671,hybla,hybla,0.551,115.019,98.833,8.0,0.0,-10.9509
57,3.911054,hybla,hybla,1.475,73.128,83.039,8.0,0.0,-5.8378
58,3.96028,hybla,hybla,1.423,49.402,77.755,10.0,0.0,-3.5172000000000008
59,4.005584,hybla,hybla,1.779,45.097,73.673,10.0,0.0,-2.7307000000000006
60,4.064655,hybla,hybla,1.766,59.057,69.503,10.0,0.0,-4.1397
61,4.112512,hybla,hybla,1.766,47.855,63.66,10.0,0.0,-3.0195
62,4.154633,hybla,hybla,1.925,74.585,63.19,10.0,0.0,-5.5335
63,4.187464,hybla,hybla,2.42,60.326,59.596,11.0,0.0,-3.6126000000000005
64,4.235863,hybla,hybla,1.553,75.827,61.382,11.0,0.0,-6.0297
65,4.278146,hybla,hybla,2.111,71.757,62.638,11.0,0.0,-5.0647
66,4.350942,hybla,hybla,2.111,72.985,63.271,12.0,0.0,-5.1875
67,4.448754,hybla,hybla,2.303,97.402,65.881,12.0,0.0,-7.437200000000002
68,4.50451,hybla,hybla,1.427,55.931,64.637,13.0,0.0,-4.1661
69,4.555763,hybla,hybla,1.189,51.05,59.792,9.0,5.0,-3.9160000000000004
70,4.610775,hybla,hybla,1.863,105.985,62.399,9.0,0.0,-8.735500000000002
71,4.674334,hybla,hybla,1.897,63.85,61.772,10.0,0.0,-4.488
72,4.730368,hybla,hybla,1.814,55.951,61.044,10.0,0.0,-3.7811000000000003
73,4.779484,hybla,hybla,2.07,49.32,59.579,10.0,0.0,-2.8620000000000005
74,4.840535,hybla,hybla,2.169,56.695,58.072,11.0,0.0,-3.5005
75,4.923176,hybla,hybla,2.247,82.585,61.136,12.0,0.0,-6.0115
76,4.969202,hybla,hybla,1.402,46.041,61.599,12.0,0.0,-3.2020999999999997
77,5.01513,hybla,hybla,1.402,45.999,55.33,8.0,5.0,-3.1979000000000006
78,5.069715,hybla,hybla,1.679,49.562,53.156,8.0,0.0,-3.2771999999999997
79,5.121024,hybla,hybla,1.526,51.086,53.723,9.0,0.0,-3.5826000000000002
80,5.167829,hybla,hybla,1.716,46.921,52.559,9.0,0.0,-2.9760999999999997
81,5.196647,hybla,hybla,2.129,48.242,52.019,9.0,0.0,-2.6952000000000003
82,5.246317,hybla,hybla,2.137,49.708,51.018,9.0,0.0,-2.8338000000000005
83,5.30556,hybla,hybla,1.9,59.277,55.294,10.0,0.0,-4.027700000000001
84,5.360552,hybla,hybla,2.158,54.959,55.461,10.0,0.0,-3.3379000000000008
85,5.417808,hybla,hybla,1.751,57.41,56.75,11.0,0.0,-3.9899999999999998
86,5.483553,hybla,hybla,1.926,65.573,56.403,11.0,0.0,-4.6312999999999995
87,5.533716,hybla,hybla,2.527,50.261,55.785,13.0,0.0,-2.4991000000000003
88,5.644982,hybla,hybla,2.155,111.264,62.118,13.0,0.0,-8.971400000000001
89,5.696191,hybla,hybla,1.041,50.95,78.532,9.0,10.0,-4.054
90,5.724037,hybla,hybla,0.833,78.949,73.267,9.0,0.0,-7.0619
91,5.76907,hybla,hybla,0.937,69.832,74.39,9.0,0.0,-6.0462
92,5.819829,hybla,hybla,1.32,50.855,66.851,10.0,0.0,-3.7654999999999994
93,5.865882,hybla,hybla,2.167,46.231,60.172,10.0,0.0,-2.4561
94,5.9071,hybla,hybla,2.221,77.425,60.413,11.0,0.0,-5.5215
95,5.961773,hybla,hybla,2.635,54.989,56.542,11.0,0.0,-2.8639
96,6.012494,hybla,hybla,2.494,50.69,60.309,11.0,0.0,-2.5749999999999997
97,6.064881,hybla,hybla,2.212,52.17,62.764,11.0,0.0,-3.0050000000000003
98,6.110516,hybla,hybla,2.433,45.452,58.48,12.0,0.0,-2.1122000000000005
99,6.158201,hybla,hybla,2.676,47.863,55.219,12.0,0.0,-2.1102999999999996
100,6.183954,hybla,hybla,2.621,59.996,54.746,13.0,0.0,-3.378600000000001
101,6.212539,hybla,hybla,2.317,54.601,54.728,13.0,0.0,-3.1431000000000004
102,6.263049,hybla,hybla,2.509,50.272,55.126,13.0,0.0,-2.5182000000000007
103,6.311532,hybla,hybla,2.627,48.644,57.433,14.0,0.0,-2.2374
104,6.363514,hybla,hybla,3.085,51.919,58.879,14.0,0.0,-2.1069000000000004
105,6.409891,hybla,hybla,2.929,46.299,55.504,15.0,0.0,-1.7009000000000003
106,6.439474,hybla,hybla,2.825,52.195,57.129,15.0,0.0,-2.3945
107,6.469654,hybla,hybla,3.736,46.325,54.148,16.0,0.0,-0.8965000000000001
108,6.511674,hybla,hybla,3.548,55.239,53.736,16.0,0.0,-1.9759000000000002
109,6.559251,hybla,hybla,3.603,47.597,53.207,16.0,0.0,-1.1567000000000003
110,6.58384,hybla,hybla,3.938,52.457,52.442,17.0,0.0,-1.3077
111,6.615449,hybla,hybla,3.484,56.028,52.676,17.0,0.0,-2.1188000000000002
112,6.641085,hybla,hybla,4.055,57.309,52.807,17.0,0.0,-1.6759000000000004
113,6.672295,hybla,hybla,3.514,52.301,55.253,18.0,0.0,-1.7161000000000004
114,6.711501,hybla,hybla,3.694,48.195,55.364,18.0,0.0,-1.1255000000000006
115,6.739955,hybla,hybla,3.835,51.84,54.284,18.0,0.0,-1.349000000000001
116,6.769136,hybla,hybla,4.325,52.923,54.764,19.0,0.0,-0.9673000000000007
117,6.807515,hybla,hybla,3.836,67.505,55.16,19.0,0.0,-2.9145
118,6.880315,hybla,hybla,4.23,72.498,58.731,19.0,0.0,-3.0198
119,6.947629,hybla,hybla,3.487,67.25,58.755,19.0,4.0,-3.2380000000000004
120,6.997833,hybla,hybla,2.055,50.382,58.781,14.0,27.0,-2.9831999999999996
121,7.06348,hybla,hybla,2.465,65.783,65.403,14.0,0.0,-4.113300000000001
122,7.105805,hybla,hybla,2.655,93.31,67.367,14.0,0.0,-6.676000000000002
123,7.145257,hybla,hybla,1.738,81.687,69.157,15.0,0.0,-6.4307
124,7.200108,hybla,hybla,1.49,54.656,67.081,12.0,17.0,-3.9756
125,7.24575,hybla,hybla,2.385,45.543,59.52,10.0,0.0,-2.1693000000000007
126,7.284027,hybla,hybla,2.119,68.848,60.558,10.0,0.0,-4.7658000000000005
127,7.337308,hybla,hybla,1.968,53.037,57.989,11.0,0.0,-3.3357
128,7.384699,hybla,hybla,2.165,47.582,54.887,11.0,0.0,-2.5932000000000004
129,7.430689,hybla,hybla,2.003,76.989,58.603,11.0,0.0,-5.695900000000001
130,7.482205,hybla,hybla,2.003,51.49,60.096,11.0,0.0,-3.146000000000001
131,7.539598,hybla,hybla,1.504,90.845,66.195,12.0,0.0,-7.580500000000001
132,7.577224,hybla,hybla,2.219,95.021,71.201,12.0,0.0,-7.283100000000001
133,7.625849,hybla,hybla,1.412,86.185,69.383,12.0,0.0,-7.206500000000001
134,7.651117,hybla,hybla,1.341,58.366,67.344,11.0,7.0,-4.4956000000000005
135,7.68439,hybla,hybla,2.183,58.644,64.467,9.0,0.0,-3.6814
136,7.731945,hybla,hybla,2.173,80.519,66.476,9.0,0.0,-5.878900000000002
137,7.783073,hybla,hybla,1.58,98.169,69.925,10.0,0.0,-8.2369
138,7.815468,hybla,hybla,1.294,81.409,67.736,10.0,0.0,-6.8469
139,7.86544,hybla,hybla,2.275,49.751,63.308,10.0,0.0,-2.7001000000000004
140,7.913458,hybla,hybla,2.16,48.357,62.997,11.0,0.0,-2.6757
141,7.960072,hybla,hybla,2.559,81.441,65.305,11.0,0.0,-5.5851
142,8.006344,hybla,hybla,1.944,46.128,63.615,11.0,0.0,-2.6688
143,8.041604,hybla,hybla,1.564,81.362,63.922,11.0,0.0,-6.5722000000000005
144,8.09268,hybla,hybla,2.247,51.002,61.276,12.0,0.0,-2.853200000000001
145,8.121877,hybla,hybla,2.222,58.697,60.599,12.0,0.0,-3.647700000000001
146,8.16344,hybla,hybla,2.725,63.447,58.686,13.0,0.0,-3.6197000000000004
147,8.189994,hybla,hybla,2.368,47.819,57.695,13.0,0.0,-2.4139000000000004
148,8.230207,hybla,hybla,2.372,49.852,56.125,13.0,0.0,-2.6132
149,8.286228,hybla,hybla,2.53,76.296,58.815,14.0,0.0,-5.099600000000001
150,8.339549,hybla,hybla,2.53,53.439,62.892,14.0,0.0,-2.8139000000000007
151,8.385304,hybla,hybla,2.894,83.506,64.436,14.0,0.0,-5.4566
152,8.479286,hybla,hybla,1.941,139.526,75.913,15.0,0.0,-12.011600000000001
153,8.563872,hybla,hybla,1.85,83.51,84.924,15.0,0.0,-6.501000000000001
154,8.61913,hybla,hybla,1.245,56.587,81.228,15.0,0.0,-4.4137
155,8.701661,hybla,hybla,1.387,82.59,72.989,10.0,17.0,-6.872
156,8.754198,hybla,hybla,1.202,52.275,76.478,10.0,0.0,-4.0255
157,8.809434,hybla,hybla,1.328,89.314,75.438,11.0,0.0,-7.6034
158,8.848385,hybla,hybla,2.108,94.394,71.893,11.0,0.0,-7.3314
159,8.903059,hybla,hybla,2.319,54.408,62.245,12.0,0.0,-3.1218000000000004
160,8.95434,hybla,hybla,2.888,90.893,64.289,12.0,0.0,-6.2013
161,9.001593,hybla,hybla,2.776,46.833,58.116,12.0,0.0,-1.9073000000000002
162,9.062351,hybla,hybla,2.575,60.631,56.64,12.0,0.0,-3.4881
163,9.103068,hybla,hybla,1.503,94.693,62.854,8.0,12.0,-7.9663
164,9.171325,hybla,hybla,1.731,68.186,59.524,8.0,0.0,-5.087600000000001
165,9.218947,hybla,hybla,1.535,47.481,58.922,9.0,0.0,-3.2131
166,9.270699,hybla,hybla,1.727,51.681,58.057,9.0,0.0,-3.4410999999999996
167,9.322575,hybla,hybla,1.71,51.664,57.581,9.0,0.0,-3.4564000000000004
168,9.371856,hybla,hybla,1.71,49.663,57.59,9.0,0.0,-3.2563000000000004
169,9.422667,hybla,hybla,1.958,50.338,56.009,10.0,0.0,-3.0758
170,9.451347,hybla,hybla,1.615,56.258,54.437,11.0,0.0,-4.010800000000001
171,9.501336,hybla,hybla,2.301,58.091,54.21,11.0,0.0,-3.5081000000000007
172,9.547872,hybla,hybla,2.28,46.579,57.109,11.0,0.0,-2.377900000000001
173,9.58474,hybla,hybla,2.549,63.482,56.187,12.0,0.0,-3.7992000000000004
174,9.612193,hybla,hybla,2.007,62.11,57.197,12.0,0.0,-4.204000000000001
175,9.671036,hybla,hybla,2.189,57.687,58.858,12.0,0.0,-3.5797
176,9.723751,hybla,hybla,2.617,53.977,62.416,13.0,0.0,-2.7807000000000004
177,9.772969,hybla,hybla,2.808,47.932,58.073,13.0,0.0,-1.9852000000000007
178,9.819937,hybla,hybla,2.592,48.067,57.992,14.0,0.0,-2.2147
179,9.891448,hybla,hybla,3.399,58.393,57.904,14.0,0.0,-2.4403000000000006
180,9.937292,hybla,hybla,2.777,45.689,56.434,16.0,0.0,-1.7919
181,9.97453,hybla,hybla,2.578,83.027,58.611,16.0,0.0,-5.7247
182,10.023952,hybla,hybla,2.169,49.401,56.08,9.0,27.0,-2.771100000000001
183,10.098835,hybla,hybla,1.735,74.552,59.541,11.0,0.0,-5.720200000000001
184,10.1509,hybla,hybla,2.452,52.125,58.147,12.0,0.0,-2.7605000000000004
185,10.194036,hybla,hybla,2.226,95.381,62.704,12.0,0.0,-7.3121
186,10.220874,hybla,hybla,1.214,70.25,63.647,12.0,0.0,-5.811
187,10.26991,hybla,hybla,1.214,48.803,66.124,8.0,5.0,-3.6663
188,10.299851,hybla,hybla,1.648,64.992,64.11,8.0,0.0,-4.851200000000001
189,10.400359,hybla,hybla,1.714,100.114,67.685,9.0,0.0,-8.297400000000001
190,10.449775,hybla,hybla,1.365,49.506,72.182,9.0,0.0,-3.5856000000000003
191,10.506655,hybla,hybla,1.365,56.949,67.8,9.0,0.0,-4.3299
192,10.553385,hybla,hybla,1.737,46.453,63.248,9.0,0.0,-2.9083000000000006
193,10.61162,hybla,hybla,1.737,58.496,59.961,10.0,0.0,-4.1126000000000005
194,10.704497,hybla,hybla,2.017,144.138,69.441,10.0,0.0,-12.396800000000002
195,10.764696,hybla,hybla,1.252,60.404,76.667,12.0,0.0,-4.788400000000001
196,10.80953,hybla,hybla,1.252,44.583,70.882,12.0,0.0,-3.2063000000000006
197,10.856755,hybla,hybla,1.872,47.464,60.875,8.0,5.0,-2.8744000000000005
198,10.918197,hybla,hybla,1.497,61.496,56.181,8.0,0.0,-4.6526000000000005
199,10.977866,hybla,hybla,1.861,59.318,55.374,9.0,0.0,-4.0708
200,11.027553,hybla,hybla,2.012,49.651,54.65,9.0,0.0,-2.9531000000000005
201,11.082588,hybla,hybla,1.441,53.935,61.824,10.0,0.0,-3.9525000000000006
202,11.149452,hybla,hybla,1.801,67.78,62.486,10.0,0.0,-4.977
203,11.193184,hybla,hybla,1.936,97.698,65.56,10.0,0.0,-7.8338
204,11.260185,hybla,hybla,1.829,61.973,63.887,10.0,0.0,-4.3683000000000005
205,11.321312,hybla,hybla,1.646,108.791,67.726,11.0,0.0,-9.2331
206,11.392691,hybla,hybla,2.082,71.494,65.844,11.0,0.0,-5.0674
207,11.469954,hybla,hybla,1.781,76.974,68.404,12.0,0.0,-5.916400000000001
208,11.55412,hybla,hybla,1.655,84.53,73.464,8.0,0.0,-6.798000000000001
209,11.603479,hybla,hybla,1.096,49.052,73.609,9.0,0.0,-3.8092000000000006
210,11.634723,hybla,hybla,1.096,80.444,74.464,9.0,0.0,-6.948400000000001
211,11.674678,hybla,hybla,1.233,71.391,74.08,9.0,0.0,-5.9061
212,11.739727,hybla,hybla,1.296,65.151,70.034,9.0,0.0,-5.2191
213,11.810202,hybla,hybla,1.63,55.817,67.038,10.0,0.0,-3.9517000000000007
214,11.874125,hybla,hybla,2.075,64.245,65.465,10.0,0.0,-4.349500000000001
215,11.92524,hybla,hybla,1.803,51.067,63.323,10.0,0.0,-3.3037
216,11.956364,hybla,hybla,1.442,82.254,65.69,11.0,0.0,-6.7834
217,12.010321,hybla,hybla,2.334,53.834,59.033,11.0,0.0,-3.0494000000000008
218,12.043044,hybla,hybla,1.549,70.699,60.491,12.0,0.0,-5.520900000000001
219,12.093311,hybla,hybla,2.367,50.004,63.733,12.0,0.0,-2.6334
220,12.149938,hybla,hybla,2.649,56.722,59.458,12.0,0.0,-3.0232
221,12.222561,hybla,hybla,2.65,72.663,59.324,13.0,0.0,-4.616300000000001
222,12.300417,hybla,hybla,2.317,77.397,62.202,14.0,0.0,-5.422700000000001
223,12.363952,hybla,hybla,1.496,63.942,66.823,14.0,0.0,-4.898200000000001
224,12.409729,hybla,hybla,1.496,45.808,63.184,9.0,14.0,-3.0848
225,12.439473,hybla,hybla,1.812,75.427,64.786,9.0,10.0,-5.730700000000001
226,12.468835,hybla,hybla,1.382,104.793,73.735,9.0,0.0,-9.097300000000002
227,12.501769,hybla,hybla,0.995,62.335,76.018,9.0,0.0,-5.2385
228,12.553985,hybla,hybla,1.228,84.997,75.646,10.0,0.0,-7.271700000000001
229,12.704282,hybla,hybla,1.648,150.159,80.155,10.0,0.0,-13.3679
230,12.752605,hybla,hybla,0.878,48.269,88.542,12.0,0.0,-3.9489
231,12.81334,hybla,hybla,0.878,60.709,80.432,12.0,0.0,-5.192900000000001
232,12.839198,hybla,hybla,1.757,69.073,69.987,8.0,11.0,-5.1503
233,12.871064,hybla,hybla,1.677,57.724,68.489,8.0,5.0,-4.0954
234,12.939083,hybla,hybla,1.174,68.245,67.083,8.0,0.0,-5.650500000000001
235,13.014016,hybla,hybla,1.743,74.648,65.548,9.0,0.0,-5.7218
236,13.075417,hybla,hybla,1.396,61.449,66.034,9.0,0.0,-4.7489
237,13.145425,hybla,hybla,1.396,70.08,66.04,9.0,0.0,-5.612
238,13.196444,hybla,hybla,1.487,50.654,65.288,11.0,0.0,-3.5784000000000002
239,13.24734,hybla,hybla,1.652,51.27,60.711,11.0,0.0,-3.4750000000000005
240,13.314379,hybla,hybla,1.842,66.788,58.627,7.0,0.0,-4.8368
241,13.363579,hybla,hybla,1.29,49.336,57.71,8.0,0.0,-3.6436
242,13.419232,hybla,hybla,1.51,104.986,63.62,8.0,0.0,-8.988600000000002
243,13.461068,hybla,hybla,1.456,97.581,66.232,8.0,0.0,-8.302100000000001
244,13.524579,hybla,hybla,1.665,60.219,60.214,9.0,0.0,-4.3569
245,13.570534,hybla,hybla,1.731,101.738,65.408,9.0,0.0,-8.4428
246,13.67208,hybla,hybla,1.731,90.178,67.845,9.0,0.0,-7.2867999999999995
247,13.739581,hybla,hybla,1.156,68.857,70.418,11.0,0.0,-5.7297
248,13.768784,hybla,hybla,0.899,98.154,73.885,11.0,0.0,-8.9164
249,13.801936,hybla,hybla,1.18,61.196,74.955,11.0,0.0,-4.9396
250,13.831846,hybla,hybla,1.346,92.177,77.108,10.0,8.0,-7.871700000000001
251,15.364929,hybla,hybla,1.18,62.908,258.795,1.0,100.0,-5.110800000000001
252,15.427179,hybla,hybla,0.053,62.535,602.261,11.0,0.0,-6.2005
253,15.49511,hybla,hybla,0.091,67.704,208.074,12.0,0.0,-6.679399999999999
254,15.61549,hybla,hybla,1.837,120.425,108.711,8.0,0.0,-10.2055
255,15.705742,hybla,hybla,0.769,90.134,110.645,9.0,0.0,-8.2444
256,15.754276,hybla,hybla,0.866,48.794,102.914,9.0,0.0,-4.013400000000001
257,15.848823,hybla,hybla,1.899,143.206,107.951,9.0,0.0,-12.421599999999998
258,15.947554,hybla,hybla,1.104,98.613,102.89,11.0,0.0,-8.7573
259,16.046234,hybla,hybla,1.174,97.489,101.752,11.0,0.0,-8.574900000000001
260,16.139901,hybla,hybla,1.174,94.744,99.383,7.0,0.0,-8.300400000000002
261,16.233949,hybla,hybla,0.832,94.003,97.371,8.0,0.0,-8.568299999999999
262,16.346673,hybla,hybla,0.978,112.639,98.6,8.0,0.0,-10.2859
263,16.443125,hybla,hybla,0.822,96.778,99.916,8.0,0.0,-8.855800000000002
264,16.542257,hybla,hybla,0.822,98.276,99.073,10.0,0.0,-9.005600000000001
265,16.597089,hybla,hybla,0.966,55.409,95.714,10.0,0.0,-4.5749
266,16.670302,hybla,hybla,0.943,128.723,95.437,10.0,0.0,-11.929300000000003
267,16.785481,hybla,hybla,1.58,115.201,94.353,10.0,0.0,-9.9401
268,16.928752,hybla,hybla,1.005,143.166,106.49,10.0,0.0,-13.311600000000002
269,17.00575,hybla,hybla,0.809,76.952,106.817,12.0,0.0,-6.8862
270,17.068202,hybla,hybla,0.809,62.282,101.25,12.0,0.0,-5.4192
271,17.139378,hybla,hybla,1.505,71.249,83.376,8.0,5.0,-5.6199
272,17.204323,hybla,hybla,1.301,64.741,77.526,8.0,0.0,-5.1731
273,17.25708,hybla,hybla,1.301,53.065,73.076,9.0,0.0,-4.0055
274,17.341354,hybla,hybla,1.61,84.103,74.454,9.0,0.0,-6.800299999999999
275,17.403359,hybla,hybla,1.239,62.173,73.981,11.0,0.0,-4.978300000000001
276,17.434664,hybla,hybla,0.964,93.392,76.407,11.0,0.0,-8.3752
277,17.492897,hybla,hybla,1.24,89.398,78.031,11.0,0.0,-7.6998
278,17.531844,hybla,hybla,0.992,97.315,81.888,7.0,6.0,-8.7395
279,17.559767,hybla,hybla,1.071,67.107,80.027,7.0,0.0,-5.6397
280,17.599264,hybla,hybla,0.907,67.322,80.677,7.0,0.0,-5.825200000000001
281,17.634562,hybla,hybla,0.833,74.542,79.913,8.0,0.0,-6.6212
282,17.697318,hybla,hybla,1.088,97.889,82.16,8.0,0.0,-8.7009
283,17.732381,hybla,hybla,0.947,98.019,84.142,8.0,0.0,-8.854900000000002
284,17.795361,hybla,hybla,0.947,62.633,80.16,8.0,0.0,-5.316300000000001
285,17.833847,hybla,hybla,0.945,87.1,79.112,8.0,0.0,-7.764999999999999
286,17.863952,hybla,hybla,1.064,68.754,77.819,9.0,0.0,-5.811400000000001
287,17.904995,hybla,hybla,1.347,71.042,75.984,9.0,0.0,-5.757200000000001
288,17.980424,hybla,hybla,1.516,75.46,73.853,9.0,0.0,-6.029999999999999
289,18.166139,hybla,hybla,1.581,185.695,85.96,10.0,0.0,-16.988500000000002
290,18.322349,hybla,hybla,0.676,155.793,123.428,10.0,0.0,-14.903300000000002
291,18.420669,hybla,hybla,0.676,98.67,134.141,12.0,0.0,-9.191
292,18.582147,hybla,hybla,0.743,157.754,133.223,12.0,0.0,-15.032399999999999
293,18.647676,hybla,hybla,0.734,60.209,134.541,8.0,5.0,-5.286900000000001
294,19.153359,hybla,hybla,0.277,178.704,151.945,11.0,0.0,-17.5934
295,19.292172,hybla,hybla,0.38,137.199,155.601,11.0,0.0,-13.339900000000002
296,19.386548,hybla,hybla,0.648,96.033,146.294,11.0,0.0,-8.955300000000001
297,19.434157,hybla,hybla,0.835,47.835,112.118,7.0,0.0,-3.9485
298,19.60923,hybla,hybla,0.856,175.21,102.101,8.0,0.0,-16.665
299,19.677655,hybla,hybla,0.548,68.633,105.922,8.0,0.0,-6.3153
300,19.781555,hybla,hybla,0.548,103.714,101.574,8.0,0.0,-9.823400000000001
301,19.902122,hybla,hybla,0.893,120.522,104.182,10.0,0.0,-11.1592
302,20.020768,hybla,hybla,0.961,118.492,109.335,10.0,0.0,-10.888200000000001
303,20.086727,hybla,hybla,0.961,66.242,103.948,10.0,0.0,-5.663200000000001
304,20.180155,hybla,hybla,1.748,93.183,94.876,10.0,0.0,-7.5703000000000005
305,21.019264,hybla,hybla,1.243,924.676,198.642,1.0,100.0,-91.22460000000001
306,21.088328,hybla,hybla,0.153,76.533,352.202,10.0,0.0,-7.500300000000001
307,21.143753,hybla,hybla,0.202,55.307,146.23,11.0,0.0,-5.3287
308,21.219659,hybla,hybla,1.518,131.48,118.174,11.0,0.0,-11.629999999999999
309,21.284023,hybla,hybla,1.523,64.37,98.465,7.0,8.0,-4.9140000000000015
310,21.327566,hybla,hybla,1.304,107.945,97.63,7.0,0.0,-9.490499999999999
311,21.416777,hybla,hybla,1.015,84.032,86.611,8.0,0.0,-7.3882
312,21.482585,hybla,hybla,1.367,65.767,81.705,8.0,0.0,-5.2097
313,21.535538,hybla,hybla,1.196,118.663,86.325,9.0,0.0,-10.670300000000001
314,21.597053,hybla,hybla,1.585,58.47,77.627,9.0,0.0,-4.2620000000000005
315,21.687633,hybla,hybla,1.695,90.517,77.149,9.0,0.0,-7.3567
316,21.761855,hybla,hybla,1.152,73.83,80.6,11.0,0.0,-6.231
317,21.811119,hybla,hybla,1.28,49.048,75.277,11.0,0.0,-3.6248000000000005
318,21.902301,hybla,hybla,1.568,91.233,74.257,7.0,0.0,-7.555300000000001
319,21.965392,hybla,hybla,1.131,62.884,73.847,8.0,0.0,-5.1574
320,22.191365,hybla,hybla,1.35,226.095,91.69,8.0,0.0,-21.2595
321,22.259015,hybla,hybla,0.41,143.513,112.873,10.0,0.0,-13.941300000000002
322,22.376035,hybla,hybla,0.512,113.169,103.719,10.0,0.0,-10.8049
