step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
71,10.057329,illinois,illinois,9.102,123.076,66.793,206.0,7.0,-3.2056000000000004
72,10.183598,westwood,westwood,43.555,47.484,54.957,390.0,0.0,38.8066
73,10.321318,westwood,westwood,22.243,46.401,92.599,9.0,64.0,17.602899999999998
74,10.413169,illinois,illinois,7.966,88.767,35.545,138.0,44.0,-0.9106999999999994
75,10.496819,illinois,illinois,36.394,47.063,36.207,321.0,0.0,31.6877
76,10.59374,westwood,westwood,20.942,50.419,53.772,15.0,75.0,15.9001
77,10.704908,illinois,illinois,20.166,64.945,32.694,52.0,54.0,13.671500000000002
78,10.910745,illinois,illinois,3.986,54.752,127.116,52.0,0.0,-1.4892000000000007
79,11.009278,westwood,westwood,21.482,72.766,53.372,287.0,0.0,14.205399999999997
80,11.14149,illinois,illinois,21.987,102.292,37.06,108.0,30.0,11.757799999999998
81,11.219111,westwood,westwood,28.028,46.275,36.816,232.0,0.0,23.400499999999997
82,11.377046,westwood,westwood,1.437,29.525,70.33,93.0,32.0,-1.5155
83,11.496921,illinois,illinois,4.331,38.483,48.819,202.0,0.0,0.48270000000000035
84,11.572143,westwood,westwood,25.404,79.874,57.204,210.0,0.0,17.4166
85,11.83332,htcp,htcp,8.232,66.187,178.396,131.0,23.0,1.6132999999999988
86,12.021842,westwood,westwood,24.172,173.656,54.857,204.0,0.0,6.8064
87,12.184296,westwood,westwood,6.874,125.738,40.517,50.0,21.0,-5.699800000000001
88,12.299115,westwood,westwood,3.885,95.156,47.47,182.0,0.0,-5.630600000000001
89,12.399615,westwood,westwood,15.383,68.794,42.883,189.0,0.0,8.503599999999999
90,12.560745,illinois,illinois,1.943,31.234,37.073,86.0,0.0,-1.1804000000000001
91,12.686743,westwood,westwood,6.545,36.356,30.321,130.0,0.0,2.9093999999999998
92,12.757101,westwood,westwood,23.844,43.565,58.674,212.0,0.0,19.4875
93,12.865543,westwood,westwood,24.493,43.143,73.884,38.0,34.0,20.1787
94,13.023829,illinois,illinois,2.059,43.027,32.904,49.0,5.0,-2.2437000000000005
95,13.137992,westwood,westwood,24.675,103.406,43.35,250.0,0.0,14.334399999999999
96,13.211569,veno,veno,14.683,23.688,25.205,93.0,21.0,12.3142
97,13.37089,westwood,westwood,8.095,60.211,46.471,194.0,0.0,2.0739
98,13.51024,westwood,westwood,19.455,75.268,54.76,182.0,19.0,11.928199999999997
99,13.612365,illinois,illinois,2.312,44.102,57.633,2.0,15.0,-2.0982
100,13.678972,illinois,illinois,21.83,42.055,42.881,305.0,0.0,17.624499999999998
101,13.748313,westwood,westwood,32.339,96.557,60.096,313.0,3.0,22.683299999999996
102,13.853023,illinois,illinois,4.914,52.919,39.908,156.0,33.0,-0.37790000000000035
103,13.967515,htcp,htcp,19.099,37.509,38.127,308.0,0.0,15.3481
104,14.052888,westwood,westwood,39.093,84.445,60.083,49.0,39.0,30.648500000000006
105,14.160759,illinois,illinois,12.02,38.323,34.606,174.0,0.0,8.1877
106,14.244652,westwood,westwood,35.467,76.832,54.315,246.0,0.0,27.7838
107,14.350445,illinois,illinois,8.587,34.139,26.636,187.0,0.0,5.1731
108,14.53175,westwood,westwood,33.831,131.827,69.035,102.0,16.0,20.648300000000003
109,14.637437,htcp,htcp,7.061,59.873,33.395,243.0,0.0,1.0736999999999997
110,14.778232,westwood,westwood,36.223,126.657,54.41,128.0,20.0,23.557299999999998
111,14.906732,westwood,westwood,5.223,101.629,43.251,121.0,0.0,-4.939900000000001
112,14.97854,veno,veno,26.9,37.442,36.878,180.0,0.0,23.1558
113,15.072931,veno,veno,33.971,107.739,47.858,240.0,0.0,23.197099999999995
114,15.247479,htcp,htcp,13.513,145.587,40.803,76.0,15.0,-1.0457
115,15.384568,veno,veno,31.089,100.384,37.329,228.0,0.0,21.050599999999996
116,15.447831,htcp,htcp,14.871,26.76,24.744,62.0,5.0,12.195
117,15.517872,veno,veno,31.161,62.017,37.757,225.0,0.0,24.9593
118,15.73016,htcp,htcp,29.728,201.211,64.678,119.0,15.0,9.6069
119,15.840005,veno,veno,6.121,259.259,191.183,147.0,0.0,-19.804900000000004
120,16.975853,veno,veno,21.452,1107.83,177.331,1.0,100.0,-89.331
121,17.263432,htcp,htcp,0.183,89.66,399.394,70.0,29.0,-8.783
122,17.328499,htcp,htcp,7.907,52.754,40.57,163.0,0.0,2.6315999999999997
123,17.390891,westwood,westwood,7.611,102.872,79.183,177.0,0.0,-2.6762000000000006
124,17.456625,westwood,westwood,6.703,156.608,131.86,193.0,0.0,-8.957800000000002
125,17.553888,westwood,westwood,6.791,240.036,193.741,172.0,15.0,-17.212600000000002
126,17.612973,htcp,htcp,8.358,152.058,160.562,74.0,33.0,-6.847799999999999
127,17.675707,illinois,illinois,6.885,173.771,164.725,108.0,31.0,-10.492099999999999
128,17.734309,illinois,illinois,4.355,102.091,95.782,108.0,19.0,-5.854099999999999
129,17.809482,illinois,illinois,6.303,130.956,115.109,108.0,7.0,-6.792599999999999
130,18.033225,westwood,westwood,5.798,339.441,168.927,114.0,0.0,-28.146099999999997
131,18.143384,veno,veno,5.264,75.116,81.908,98.0,0.0,-2.2476000000000003
132,18.263348,veno,veno,5.27,134.994,95.9,126.0,0.0,-8.229400000000002
133,18.374172,hybla,hybla,10.851,168.437,118.161,4.0,5.0,-5.992700000000001
134,18.47307,westwood,westwood,17.805,28.285,27.134,109.0,0.0,14.9765
135,18.530258,veno,veno,30.446,46.288,43.127,135.0,0.0,25.8172
136,18.616861,westwood,westwood,24.592,71.555,41.31,2.0,0.0,17.4365
137,18.708953,veno,veno,7.299,51.399,34.304,25.0,0.0,2.1590999999999996
138,18.778442,veno,veno,12.814,23.15,32.419,66.0,0.0,10.499
139,18.872374,veno,veno,21.923,32.006,41.698,112.0,0.0,18.722399999999997
140,19.107842,veno,veno,2.966,120.208,55.799,185.0,0.0,-9.0548
141,19.245808,veno,veno,17.331,100.068,65.703,311.0,0.0,7.324199999999999
142,19.321844,westwood,westwood,6.444,35.32,37.157,135.0,33.0,2.912
143,19.381303,illinois,illinois,24.008,76.53,54.889,135.0,11.0,16.354999999999997
144,19.451505,westwood,westwood,18.897,63.431,50.41,209.0,0.0,12.553899999999999
145,19.540871,westwood,westwood,18.55,46.359,59.135,141.0,28.0,13.914100000000001
146,19.615934,westwood,westwood,7.412,29.061,28.953,184.0,9.0,4.5059
147,19.708004,westwood,westwood,29.667,45.487,52.716,77.0,21.0,25.1183
148,19.811906,westwood,westwood,14.476,88.72,33.361,144.0,0.0,5.604000000000001
149,19.920253,westwood,westwood,22.535,54.209,37.525,147.0,0.0,17.1141
150,20.049239,westwood,westwood,22.577,70.927,54.506,5.0,13.0,15.484300000000001
151,20.175744,westwood,westwood,10.462,29.845,34.783,105.0,0.0,7.477499999999999
152,20.249649,westwood,westwood,27.345,68.776,45.322,106.0,0.0,20.467399999999998
153,20.360819,westwood,westwood,20.63,95.161,41.875,107.0,0.0,11.1139
154,20.452518,westwood,westwood,28.254,33.766,33.967,110.0,0.0,24.8774
155,20.541716,westwood,westwood,19.446,78.047,46.188,111.0,0.0,11.641300000000001
156,20.639335,westwood,westwood,25.614,42.664,36.366,112.0,0.0,21.3476
157,20.723905,westwood,westwood,38.8,51.825,34.932,113.0,0.0,33.61749999999999
158,20.81827,westwood,westwood,26.535,94.212,41.284,114.0,0.0,17.113799999999998
159,20.8961,westwood,westwood,3.276,66.686,46.405,115.0,0.0,-3.3926000000000016
160,20.974902,westwood,westwood,29.407,36.899,36.263,116.0,0.0,25.7171
161,21.077963,westwood,westwood,23.02,103.338,45.632,117.0,0.0,12.6862
162,21.225414,westwood,westwood,16.868,65.4,36.76,118.0,0.0,10.327999999999998
163,21.29893,westwood,westwood,14.419,64.213,37.655,119.0,0.0,7.997700000000001
164,21.403546,westwood,westwood,8.08,28.451,39.485,120.0,0.0,5.2349
165,21.480683,westwood,westwood,34.104,74.052,33.539,120.0,0.0,26.6988
166,21.587316,westwood,westwood,12.476,75.813,37.183,121.0,0.0,4.8947
167,21.70408,westwood,westwood,30.738,91.37,42.269,122.0,0.0,21.601
168,21.868922,westwood,westwood,21.973,98.553,36.931,123.0,0.0,12.1177
169,21.981639,westwood,westwood,24.138,55.156,31.316,123.0,0.0,18.622400000000003
170,22.093107,westwood,westwood,7.593,29.753,30.743,124.0,0.0,4.617699999999999
171,22.190986,westwood,westwood,26.795,56.931,33.444,124.0,0.0,21.1019
172,22.277009,westwood,westwood,35.067,43.619,32.024,125.0,0.0,30.7051
173,22.33628,westwood,westwood,36.068,45.679,29.31,125.0,0.0,31.500099999999996
174,22.419684,westwood,westwood,7.106,53.345,37.785,125.0,0.0,1.7714999999999996
175,22.518324,westwood,westwood,19.309,78.676,40.107,125.0,0.0,11.441400000000002
176,22.624664,westwood,westwood,34.018,72.093,31.676,126.0,0.0,26.8087
177,22.70364,westwood,westwood,14.128,42.276,30.361,126.0,0.0,9.9004
178,22.772493,westwood,westwood,33.144,84.195,41.541,126.0,0.0,24.7245
179,22.872713,westwood,westwood,27.268,53.646,36.294,126.0,0.0,21.9034
180,22.996072,westwood,westwood,22.953,53.252,50.714,126.0,0.0,17.6278
181,23.18412,westwood,westwood,4.162,61.31,59.923,127.0,0.0,-1.9690000000000003
182,23.323357,westwood,westwood,20.498,94.236,42.191,129.0,0.0,11.0744
183,23.391375,westwood,westwood,26.157,37.554,32.968,129.0,0.0,22.4016
184,23.52007,westwood,westwood,32.743,118.624,45.939,130.0,0.0,20.8806
185,23.628368,westwood,westwood,21.581,61.581,31.952,131.0,0.0,15.422899999999998
186,23.702483,westwood,westwood,15.997,49.979,46.909,131.0,0.0,10.999099999999999
187,23.765511,westwood,westwood,19.931,33.673,42.768,132.0,0.0,16.5637
188,23.845599,westwood,westwood,26.045,69.819,36.614,132.0,0.0,19.063100000000002
189,23.914309,westwood,westwood,36.148,35.715,29.662,133.0,0.0,32.5765
190,24.009134,westwood,westwood,36.295,103.518,44.022,134.0,0.0,25.9432
191,24.127735,westwood,westwood,27.548,71.129,32.161,134.0,0.0,20.4351
192,24.221007,westwood,westwood,30.459,45.985,34.13,135.0,0.0,25.8605
193,24.282113,westwood,westwood,29.768,44.79,48.772,136.0,0.0,25.289
194,24.388614,westwood,westwood,6.077,40.054,37.597,136.0,0.0,2.071599999999999
195,24.452248,westwood,westwood,25.19,63.561,54.674,137.0,0.0,18.8339
196,24.562852,westwood,westwood,28.804,44.464,58.51,137.0,0.0,24.357599999999998
197,24.675853,westwood,westwood,34.703,100.346,37.386,138.0,0.0,24.668400000000002
198,24.798318,westwood,westwood,30.577,63.812,32.982,139.0,0.0,24.195800000000002
199,24.920188,westwood,westwood,17.649,97.355,49.558,139.0,0.0,7.913499999999999
200,25.014687,westwood,westwood,8.444,63.349,35.393,140.0,0.0,2.1091000000000006
201,25.098955,westwood,westwood,18.711,66.519,35.353,141.0,0.0,12.059099999999997
202,25.281708,westwood,westwood,3.704,58.948,44.056,141.0,0.0,-2.1908
203,25.454207,westwood,westwood,4.982,38.042,88.244,143.0,0.0,1.1778
204,25.622064,westwood,westwood,21.08,154.096,50.474,143.0,0.0,5.670399999999997
205,25.70017,westwood,westwood,22.233,37.993,29.628,143.0,0.0,18.4337
206,25.787476,westwood,westwood,25.849,106.288,51.257,144.0,0.0,15.2202
207,25.883977,westwood,westwood,13.68,48.226,45.768,144.0,0.0,8.857399999999998
208,26.143276,westwood,westwood,1.124,28.182,110.551,146.0,0.0,-1.6942
209,26.206795,westwood,westwood,20.601,36.248,35.023,146.0,0.0,16.9762
210,26.287596,westwood,westwood,23.835,92.202,54.903,146.0,0.0,14.6148
211,26.391751,westwood,westwood,4.451,68.158,34.011,80.0,4.0,-2.3648000000000007
212,26.460836,westwood,westwood,22.354,33.469,31.681,103.0,0.0,19.007099999999998
213,26.527105,westwood,westwood,26.606,37.406,34.857,105.0,0.0,22.8654
214,26.59564,westwood,westwood,26.007,40.671,35.902,107.0,0.0,21.9399
215,26.654641,westwood,westwood,16.877,54.892,46.504,109.0,0.0,11.387799999999999
216,26.722959,westwood,westwood,21.833,60.856,61.491,110.0,0.0,15.747399999999999
217,26.809905,westwood,westwood,17.237,92.329,64.54,111.0,0.0,8.0041
218,26.904161,westwood,westwood,12.272,69.33,60.51,114.0,0.0,5.339
219,26.96733,westwood,westwood,18.105,52.991,63.264,116.0,0.0,12.805900000000001
220,27.048642,westwood,westwood,18.269,75.185,68.042,117.0,0.0,10.750499999999999
221,27.111424,westwood,westwood,21.357,37.446,38.504,119.0,0.0,17.6124
222,27.178773,westwood,westwood,16.008,73.781,69.582,120.0,0.0,8.6299
223,27.262521,westwood,westwood,16.573,86.01,82.077,121.0,0.0,7.9719999999999995
224,27.343865,westwood,westwood,19.674,52.047,47.953,123.0,0.0,14.4693
225,27.409508,westwood,westwood,16.677,80.039,70.897,124.0,0.0,8.6731
226,27.474291,westwood,westwood,14.506,111.593,98.198,125.0,0.0,3.3466999999999985
227,27.539101,westwood,westwood,14.271,85.455,88.745,79.0,2.0,5.7255
228,27.760003,westwood,westwood,11.713,231.133,90.906,88.0,0.0,-11.400300000000003
229,27.82744,westwood,westwood,8.818,31.746,47.282,91.0,0.0,5.6434
230,27.892467,westwood,westwood,24.301,39.228,30.051,92.0,0.0,20.3782
231,27.95938,westwood,westwood,24.896,30.423,31.234,94.0,0.0,21.8537
232,28.124168,westwood,westwood,26.08,163.968,52.349,95.0,0.0,9.6832
233,28.219353,westwood,westwood,4.721,244.629,177.57,96.0,0.0,-19.7419
234,28.303787,bic,bic,4.811,57.579,148.428,123.0,0.0,-0.9469000000000003
235,28.369119,bic,bic,23.206,28.546,31.788,141.0,0.0,20.351399999999998
236,28.432101,bic,bic,26.341,59.535,56.464,215.0,0.0,20.387500000000003
237,28.511175,bic,bic,26.864,89.426,66.756,137.0,13.0,17.9214
238,28.649681,illinois,illinois,13.899,90.117,40.144,163.0,0.0,4.887299999999998
239,28.750649,bic,bic,10.705,71.49,42.679,45.0,7.0,3.556
240,28.891495,bic,bic,16.213,106.157,50.023,168.0,0.0,5.597300000000001
241,28.960551,bic,bic,23.647,29.322,31.872,123.0,0.0,20.714799999999997
242,29.063599,bic,bic,21.364,80.354,49.231,125.0,0.0,13.3286
243,29.149092,bic,bic,20.528,81.296,48.846,127.0,0.0,12.398399999999997
244,29.267024,bic,bic,25.249,92.873,41.285,130.0,0.0,15.961699999999999
245,29.393173,bic,bic,6.543,107.715,40.362,133.0,0.0,-4.228500000000001
246,29.502197,bic,bic,14.758,91.712,44.364,137.0,0.0,5.586799999999998
247,29.634774,bic,bic,27.635,90.942,42.132,140.0,0.0,18.540800000000004
248,29.742846,bic,bic,28.01,73.432,41.034,144.0,0.0,20.666800000000002
249,29.876083,bic,bic,9.14,70.287,36.276,146.0,0.0,2.1113
250,30.000517,bic,bic,17.063,52.029,33.931,149.0,0.0,11.8601
251,30.139818,bic,bic,6.459,48.739,35.719,153.0,0.0,1.5850999999999997
252,30.250937,bic,bic,8.193,31.891,34.571,154.0,0.0,5.0039
253,30.33884,bic,bic,27.012,97.421,44.111,154.0,0.0,17.2699
254,30.473451,bic,bic,26.488,97.961,43.065,156.0,0.0,16.691899999999997
255,30.615745,bic,bic,24.734,70.751,35.428,160.0,0.0,17.658900000000003
256,30.74645,bic,bic,28.047,70.319,44.127,110.0,4.0,21.0151
257,30.884799,bic,bic,8.197,63.716,35.988,114.0,0.0,1.8253999999999984
258,31.04466,bic,bic,19.644,88.548,51.936,117.0,0.0,10.789199999999997
259,31.160623,bic,bic,18.038,52.358,31.926,119.0,0.0,12.8022
260,31.231043,bic,bic,19.749,50.044,46.53,121.0,0.0,14.744599999999998
261,31.308581,bic,bic,31.801,62.502,37.466,121.0,0.0,25.5508
262,31.378527,bic,bic,29.295,37.118,31.422,122.0,0.0,25.5832
263,31.439518,bic,bic,29.586,45.312,47.426,123.0,0.0,25.0548
264,31.511653,bic,bic,27.091,74.565,52.787,124.0,0.0,19.634500000000003
265,31.58564,bic,bic,21.866,52.12,35.888,125.0,0.0,16.654
266,31.676813,bic,bic,22.112,73.915,41.26,126.0,0.0,14.720499999999998
267,32.274607,bic,bic,31.627,26.205,96.71,1.0,100.0,29.0065
268,32.391745,bic,bic,0.927,89.943,153.393,133.0,0.0,-8.067300000000001
269,32.464435,bic,bic,25.094,50.73,42.983,138.0,0.0,20.021
270,32.526308,bic,bic,28.978,45.875,45.563,147.0,0.0,24.390500000000003
271,32.616676,bic,bic,27.339,90.609,57.842,153.0,0.0,18.2781
272,32.685039,westwood,westwood,14.096,26.006,29.986,9.0,0.0,11.4954
273,32.753928,bic,bic,2.851,24.127,31.924,42.0,0.0,0.4382999999999999
274,32.829874,bic,bic,16.381,38.151,28.77,80.0,0.0,12.5659
275,32.886786,bic,bic,30.241,36.463,42.468,157.0,0.0,26.5947
276,32.977008,bic,bic,18.933,68.533,50.229,199.0,0.0,12.079699999999999
277,33.063651,bic,bic,28.711,44.128,66.216,220.0,9.0,24.298199999999998
278,33.184148,westwood,westwood,26.999,125.722,70.801,38.0,28.0,14.426799999999998
279,33.319322,westwood,westwood,14.067,87.451,47.725,238.0,0.0,5.321900000000001
280,33.499116,bic,bic,19.37,169.984,63.367,110.0,19.0,2.371600000000001
281,33.638712,bic,bic,7.291,139.799,121.011,226.0,0.0,-6.6889
282,33.762854,bic,bic,7.853,116.673,47.864,238.0,0.0,-3.814300000000001
283,33.93789,bic,bic,6.687,104.558,35.535,28.0,33.0,-3.7688000000000015
284,34.016074,bic,bic,25.387,32.462,35.201,173.0,0.0,22.1408
285,34.167116,bic,bic,4.54,25.302,42.47,180.0,0.0,2.0098
286,34.287064,bic,bic,23.469,126.581,40.981,180.0,0.0,10.8109
287,34.452053,bic,bic,2.862,101.536,50.419,10.0,33.0,-7.291600000000001
288,34.544252,bic,bic,5.566,60.792,33.892,129.0,0.0,-0.5132000000000003
289,34.613847,bic,bic,25.177,68.646,52.289,131.0,0.0,18.3124
290,34.719352,bic,bic,13.328,87.729,41.45,133.0,0.0,4.5550999999999995
291,34.831894,bic,bic,18.05,36.096,36.635,136.0,0.0,14.4404
292,34.951971,bic,bic,24.261,93.621,53.005,137.0,0.0,14.8989
293,35.054299,bic,bic,27.672,67.697,47.625,140.0,0.0,20.9023
294,35.177664,bic,bic,23.851,52.812,60.601,142.0,0.0,18.5698
295,35.238278,bic,bic,15.152,64.736,36.524,142.0,0.0,8.678399999999998
296,35.344027,bic,bic,21.054,85.563,47.896,144.0,0.0,12.497699999999998
297,35.525419,bic,bic,17.425,99.962,40.316,145.0,0.0,7.428799999999999
298,35.710285,bic,bic,28.717,127.439,45.386,148.0,0.0,15.973099999999999
299,35.875806,bic,bic,23.751,122.181,43.378,149.0,0.0,11.532900000000001
300,36.054719,bic,bic,19.273,134.406,49.337,150.0,0.0,5.832399999999998
301,36.215195,bic,bic,22.152,121.071,46.393,152.0,0.0,10.0449
302,36.388435,bic,bic,26.871,124.139,46.859,153.0,0.0,14.457099999999999
303,36.551077,bic,bic,24.303,117.36,48.839,154.0,0.0,12.567
304,36.630858,bic,bic,6.464,57.706,37.803,154.0,0.0,0.6933999999999996
305,36.814389,bic,bic,5.269,71.256,43.364,155.0,0.0,-1.8566000000000003
306,36.940503,bic,bic,8.134,23.8,34.632,156.0,0.0,5.754
307,37.077729,bic,bic,13.917,139.476,45.698,156.0,0.0,-0.030600000000001515
308,37.253229,bic,bic,1.693,122.55,70.573,109.0,0.0,-10.562000000000001
309,37.334175,bic,bic,23.606,39.183,35.242,112.0,0.0,19.6877
310,37.491843,bic,bic,3.845,57.427,44.322,114.0,0.0,-1.8977
311,37.587602,bic,bic,22.58,92.46,43.185,115.0,0.0,13.333999999999998
312,37.689663,bic,bic,25.004,54.056,32.414,118.0,0.0,19.5984
313,37.819721,bic,bic,6.416,44.256,36.761,119.0,0.0,1.9904000000000002
314,37.926978,bic,bic,22.392,98.779,48.522,120.0,0.0,12.5141
315,38.002498,bic,bic,27.219,40.668,35.088,122.0,0.0,23.1522
316,38.086549,bic,bic,25.954,85.402,41.791,122.0,0.0,17.413800000000002
317,38.19236,bic,bic,28.383,61.796,37.875,123.0,0.0,22.2034
318,38.321249,bic,bic,5.146,50.515,36.382,124.0,0.0,0.09449999999999914
319,38.417186,bic,bic,28.182,84.488,40.293,125.0,0.0,19.733199999999997
320,38.517023,bic,bic,25.928,48.114,34.293,126.0,0.0,21.116600000000002
321,38.652408,bic,bic,22.616,65.547,61.998,127.0,0.0,16.0613
322,38.761569,bic,bic,13.067,105.069,45.452,128.0,0.0,2.5600999999999985
323,38.850493,bic,bic,25.011,45.118,35.719,128.0,0.0,20.4992
324,38.982555,bic,bic,4.311,54.982,42.151,129.0,0.0,-1.1872000000000007
325,39.080481,bic,bic,28.214,63.691,42.188,130.0,0.0,21.8449
326,39.154907,bic,bic,29.085,32.156,42.47,130.0,0.0,25.8694
327,39.248514,bic,bic,22.052,68.668,47.37,130.0,0.0,15.185199999999998
328,39.352243,bic,bic,18.345,49.667,40.91,131.0,0.0,13.3783
329,39.464865,bic,bic,20.295,72.635,46.496,131.0,0.0,13.031500000000001
330,39.56956,bic,bic,23.352,75.877,49.096,131.0,0.0,15.7643
331,39.663689,bic,bic,26.811,58.297,36.577,131.0,0.0,20.9813
332,39.76567,bic,bic,21.102,57.797,43.381,132.0,0.0,15.3223
333,39.877592,bic,bic,30.097,70.228,40.176,132.0,0.0,23.0742
334,39.977164,bic,bic,29.98,57.921,37.541,132.0,0.0,24.1879
335,40.052045,bic,bic,25.827,73.391,48.078,132.0,0.0,18.4879
336,40.12349,bic,bic,20.985,42.33,38.806,132.0,0.0,16.752
337,40.197289,bic,bic,24.29,37.113,42.055,132.0,0.0,20.578699999999998
