step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
31,1.569596,htcp,htcp,2.947,46.738,41.58,8.0,0.0,-1.7268
32,1.608257,htcp,htcp,1.983,38.441,41.188,11.0,0.0,-1.8611000000000004
33,1.655817,htcp,htcp,0.904,47.127,36.877,9.0,7.0,-3.808700000000001
34,1.682925,htcp,htcp,2.457,51.936,38.767,7.0,0.0,-2.7366
35,1.714404,htcp,htcp,1.474,31.492,41.253,7.0,0.0,-1.6752000000000005
36,1.75988,htcp,htcp,2.575,45.49,41.783,8.0,0.0,-1.9740000000000002
37,1.807988,htcp,htcp,2.037,47.728,42.526,8.0,0.0,-2.7358000000000002
38,1.847531,htcp,htcp,1.942,40.064,42.218,8.0,0.0,-2.0644
39,1.925272,htcp,htcp,2.311,77.389,46.182,10.0,0.0,-5.4279
40,1.953182,htcp,htcp,0.748,28.04,41.785,10.0,0.0,-2.056
41,1.993133,htcp,htcp,1.495,45.048,42.205,10.0,0.0,-3.0098000000000003
42,2.079912,htcp,htcp,2.891,86.604,47.553,10.0,0.0,-5.769400000000001
43,2.165759,htcp,htcp,1.337,85.737,60.34,12.0,0.0,-7.236700000000001
44,2.219987,htcp,htcp,1.337,54.004,64.764,12.0,0.0,-4.063400000000001
45,2.266047,htcp,htcp,1.35,46.15,59.328,8.0,5.0,-3.265
46,2.316807,htcp,htcp,1.715,50.916,55.561,8.0,0.0,-3.3766
47,2.355507,htcp,htcp,1.82,38.687,53.452,9.0,0.0,-2.0487
48,2.383076,htcp,htcp,2.695,27.6,50.22,9.0,0.0,-0.06500000000000039
49,2.410222,htcp,htcp,3.777,27.188,47.341,9.0,0.0,1.0582000000000003
50,2.487906,htcp,htcp,3.823,77.365,46.983,11.0,0.0,-3.9134999999999995
51,2.512859,htcp,htcp,1.497,25.179,50.494,11.0,0.0,-1.0209
52,2.571294,htcp,htcp,3.085,34.317,36.115,8.0,0.0,-0.34670000000000023
53,2.643272,htcp,htcp,2.697,48.384,35.977,8.0,0.0,-2.1414
54,2.738103,htcp,htcp,1.915,94.615,44.668,8.0,0.0,-7.546499999999999
55,2.832214,htcp,htcp,0.979,94.191,57.562,10.0,0.0,-8.440100000000001
56,2.867883,htcp,htcp,1.224,35.754,62.357,10.0,0.0,-2.3514
57,2.915173,htcp,htcp,1.229,46.978,54.993,10.0,0.0,-3.4688
58,2.959532,htcp,htcp,2.466,44.303,53.657,12.0,0.0,-1.9642999999999997
59,2.988329,htcp,htcp,2.612,29.153,48.683,12.0,0.0,-0.3033000000000001
60,3.032105,htcp,htcp,2.612,43.563,43.193,8.0,5.0,-1.7443
61,3.12482,htcp,htcp,2.353,92.683,48.585,8.0,0.0,-6.915300000000002
62,3.171979,htcp,htcp,1.0,47.22,48.414,9.0,0.0,-3.7220000000000004
63,3.266321,htcp,htcp,2.207,93.984,53.983,9.0,0.0,-7.191400000000001
64,3.334215,htcp,htcp,1.109,68.014,60.117,9.0,0.0,-5.6924
65,3.387836,htcp,htcp,1.109,53.766,60.187,11.0,0.0,-4.2676
66,3.413087,htcp,htcp,1.703,25.099,53.95,11.0,0.0,-0.8069
67,3.467752,htcp,htcp,2.154,54.806,45.759,7.0,0.0,-3.3266
68,3.493626,htcp,htcp,1.48,25.88,44.265,8.0,0.0,-1.108
69,3.535605,htcp,htcp,0.846,67.609,45.175,8.0,0.0,-5.914899999999999
70,3.577285,htcp,htcp,2.221,41.928,44.395,8.0,0.0,-1.9718
71,3.656546,htcp,htcp,2.21,79.21,48.48,8.0,0.0,-5.710999999999999
72,3.724495,htcp,htcp,1.17,67.916,50.909,10.0,0.0,-5.6216
73,3.787887,htcp,htcp,1.705,63.505,55.983,10.0,0.0,-4.6455
74,4.614872,htcp,htcp,1.705,826.405,153.187,1.0,100.0,-80.9355
75,4.662946,htcp,htcp,0.154,48.422,200.503,10.0,0.0,-4.6882
76,4.696814,htcp,htcp,0.181,33.898,86.632,11.0,0.0,-3.2088000000000005
77,4.739043,htcp,htcp,2.631,42.097,53.047,11.0,0.0,-1.5787000000000009
78,4.774578,htcp,htcp,2.751,35.401,46.955,7.0,0.0,-0.7891000000000008
79,4.805502,htcp,htcp,1.926,30.835,43.68,8.0,0.0,-1.1575000000000004
80,4.83331,htcp,htcp,2.618,28.074,39.105,8.0,0.0,-0.18940000000000046
81,4.892251,htcp,htcp,3.3,35.75,29.962,8.0,0.0,-0.27500000000000036
82,4.96437,htcp,htcp,2.669,72.064,36.31,10.0,0.0,-4.5374
83,4.991942,htcp,htcp,1.607,27.592,35.23,10.0,0.0,-1.1522
84,5.024365,htcp,htcp,1.607,32.566,34.066,10.0,0.0,-1.6496000000000006
85,5.056288,htcp,htcp,3.555,31.777,33.48,10.0,0.0,0.37729999999999997
86,5.083007,htcp,htcp,2.184,26.546,31.579,12.0,0.0,-0.47060000000000013
87,5.116009,htcp,htcp,3.64,34.18,31.355,12.0,0.0,0.22199999999999998
88,5.153983,htcp,htcp,3.386,37.794,31.144,8.0,0.0,-0.39339999999999975
89,5.212329,htcp,htcp,2.45,31.153,32.433,9.0,0.0,-0.6652999999999998
90,5.249536,htcp,htcp,3.341,37.202,32.895,9.0,0.0,-0.3792
91,5.309857,htcp,htcp,2.802,58.811,36.609,9.0,0.0,-3.0791
92,5.348684,htcp,htcp,3.295,39.927,34.56,11.0,0.0,-0.6977000000000002
93,5.37959,htcp,htcp,3.607,31.192,33.602,7.0,6.0,0.4878
94,5.410693,htcp,htcp,2.205,30.955,33.748,7.0,0.0,-0.8904999999999998
95,5.438689,htcp,htcp,2.597,36.726,34.124,8.0,0.0,-1.0756000000000001
96,5.487093,htcp,htcp,2.992,48.645,35.654,8.0,0.0,-1.8725000000000005
97,5.511844,htcp,htcp,1.948,25.014,35.753,8.0,0.0,-0.5534000000000003
98,5.536029,htcp,htcp,1.948,23.891,33.101,8.0,0.0,-0.44110000000000005
99,5.569269,htcp,htcp,3.701,33.177,33.111,10.0,0.0,0.38329999999999975
100,5.640204,htcp,htcp,3.492,71.086,37.858,10.0,0.0,-3.6166
101,5.672053,htcp,htcp,2.877,31.872,34.297,10.0,0.0,-0.3102000000000005
102,5.69897,htcp,htcp,3.467,26.848,33.271,11.0,0.0,0.7822
103,5.725846,htcp,htcp,3.997,27.934,32.604,11.0,0.0,1.2035999999999998
104,5.803079,htcp,htcp,4.745,77.143,37.226,11.0,0.0,-2.9693000000000005
105,5.831883,htcp,htcp,1.501,31.776,40.915,12.0,0.0,-1.6766
106,5.867809,htcp,htcp,4.01,26.743,36.089,8.0,0.0,1.3356999999999997
107,5.952524,htcp,htcp,2.535,86.045,42.81,9.0,0.0,-6.0695
108,5.977867,htcp,htcp,1.212,25.42,41.784,9.0,0.0,-1.3300000000000003
109,6.004433,htcp,htcp,1.211,26.727,38.117,9.0,0.0,-1.4617000000000002
110,6.082858,htcp,htcp,3.901,78.093,40.786,9.0,0.0,-3.9083000000000006
111,6.292906,htcp,htcp,1.482,185.696,58.633,11.0,0.0,-17.087600000000002
112,6.358867,htcp,htcp,0.686,66.048,96.275,7.0,0.0,-5.918800000000001
113,6.447145,htcp,htcp,0.805,88.339,89.607,8.0,0.0,-8.0289
114,6.536185,htcp,htcp,1.109,88.923,88.866,8.0,0.0,-7.7833000000000006
115,6.566631,htcp,htcp,1.042,30.411,81.559,8.0,0.0,-1.9991
116,6.699185,htcp,htcp,3.045,132.241,82.305,8.0,0.0,-10.179100000000002
117,6.850666,htcp,htcp,0.876,125.656,80.36,10.0,0.0,-11.689600000000002
118,6.879227,htcp,htcp,0.922,28.743,78.866,10.0,0.0,-1.9522999999999997
119,6.997534,htcp,htcp,0.922,118.108,78.295,10.0,0.0,-10.8888
120,7.023671,htcp,htcp,0.981,26.325,71.799,12.0,0.0,-1.6515000000000004
121,7.150278,htcp,htcp,4.391,126.491,69.32,12.0,0.0,-8.2581
122,7.298362,htcp,htcp,0.916,147.881,99.869,8.0,5.0,-13.8721
123,7.449409,htcp,htcp,0.627,128.067,103.596,9.0,0.0,-12.1797
124,7.475942,htcp,htcp,0.814,27.03,96.71,9.0,0.0,-1.8890000000000002
125,7.601815,htcp,htcp,0.814,125.749,86.059,9.0,0.0,-11.7609
126,7.744771,htcp,htcp,0.829,142.73,93.143,11.0,0.0,-13.443999999999999
127,7.77611,htcp,htcp,0.812,31.621,85.453,11.0,0.0,-2.3501000000000003
128,7.885241,htcp,htcp,0.243,139.661,81.195,9.0,7.0,-13.7231
129,8.038223,htcp,htcp,0.75,127.309,83.683,8.0,0.0,-11.9809
130,8.066867,htcp,htcp,0.728,28.678,81.586,8.0,0.0,-2.1398
131,8.207792,htcp,htcp,0.728,140.895,83.216,8.0,0.0,-13.361500000000001
132,8.232405,htcp,htcp,0.658,24.823,82.233,8.0,0.0,-1.8243000000000005
133,8.325939,htcp,htcp,0.658,93.285,83.615,8.0,0.0,-8.6705
134,8.351298,htcp,htcp,0.993,25.562,77.422,10.0,0.0,-1.5632000000000006
135,8.383802,htcp,htcp,1.241,32.584,61.194,10.0,0.0,-2.0174000000000003
136,8.557467,htcp,htcp,3.555,173.386,79.292,11.0,0.0,-13.7836
137,8.582908,htcp,htcp,0.734,67.74,97.188,11.0,0.0,-6.04
138,8.679897,htcp,htcp,0.699,122.118,100.341,11.0,0.0,-11.5128
139,8.706734,htcp,htcp,1.315,26.844,90.774,13.0,0.0,-1.3694000000000002
140,8.814982,htcp,htcp,1.043,107.997,85.938,13.0,0.0,-9.756700000000002
141,8.843618,htcp,htcp,1.072,29.007,85.206,9.0,10.0,-1.8287000000000004
142,8.969391,htcp,htcp,0.965,125.37,73.998,9.0,0.0,-11.572000000000001
143,8.995546,htcp,htcp,0.831,26.53,73.689,10.0,0.0,-1.8220000000000005
144,9.083591,htcp,htcp,0.924,87.912,66.141,10.0,0.0,-7.867200000000001
145,9.141392,htcp,htcp,1.366,33.949,55.27,12.0,0.0,-2.0288999999999997
146,9.220271,htcp,htcp,3.411,78.819,50.526,8.0,5.0,-4.4709
147,9.251041,htcp,htcp,1.175,30.693,53.873,8.0,0.0,-1.8943
148,9.284144,htcp,htcp,1.175,33.183,46.541,9.0,0.0,-2.1433
149,9.373558,htcp,htcp,3.138,89.016,50.395,9.0,0.0,-5.7636
150,9.404207,htcp,htcp,1.171,31.094,52.212,9.0,0.0,-1.9384000000000003
151,9.447607,htcp,htcp,1.041,43.391,52.693,10.0,0.0,-3.2981000000000003
152,9.512825,htcp,htcp,2.667,64.888,52.316,10.0,0.0,-3.8218000000000014
153,9.554978,htcp,htcp,1.785,42.274,52.44,12.0,0.0,-2.4424
154,9.607301,htcp,htcp,1.785,52.142,51.292,12.0,0.0,-3.4292000000000007
155,9.657573,htcp,htcp,2.221,50.404,51.575,8.0,5.0,-2.819400000000001
156,9.696407,htcp,htcp,1.776,38.884,49.706,8.0,0.0,-2.1124
157,9.760799,htcp,htcp,1.838,64.383,51.541,9.0,0.0,-4.6003
158,9.803809,htcp,htcp,1.619,43.018,51.883,9.0,0.0,-2.6828000000000003
159,9.844712,htcp,htcp,1.619,40.817,49.535,9.0,0.0,-2.4627000000000008
160,9.92024,htcp,htcp,2.422,75.262,52.751,11.0,0.0,-5.1042000000000005
161,9.949752,htcp,htcp,1.538,29.783,52.347,11.0,0.0,-1.4403000000000004
162,10.003858,htcp,htcp,2.72,30.983,38.64,8.0,0.0,-0.37829999999999986
163,10.072973,htcp,htcp,2.984,69.43,40.941,8.0,0.0,-3.9590000000000014
164,10.10669,htcp,htcp,1.334,33.588,45.874,8.0,0.0,-2.0248000000000004
165,10.138748,htcp,htcp,1.334,32.038,42.807,8.0,0.0,-1.8697999999999997
166,10.21704,htcp,htcp,2.757,78.361,47.251,10.0,0.0,-5.0791
167,10.266563,htcp,htcp,1.478,49.458,53.916,10.0,0.0,-3.4678000000000004
168,10.352079,htcp,htcp,1.478,85.529,57.386,10.0,0.0,-7.0748999999999995
169,10.40293,htcp,htcp,1.354,50.701,56.55,12.0,0.0,-3.7161
170,10.430959,htcp,htcp,2.283,28.043,52.351,12.0,0.0,-0.5213000000000001
171,10.488045,htcp,htcp,2.283,57.14,44.146,8.0,5.0,-3.4310000000000005
172,10.554508,htcp,htcp,1.622,66.351,50.662,8.0,0.0,-5.0131000000000006
173,10.5846,htcp,htcp,1.396,30.14,51.324,9.0,0.0,-1.6180000000000003
174,10.628764,htcp,htcp,1.571,44.142,50.426,9.0,0.0,-2.8432000000000004
175,10.691092,htcp,htcp,2.36,62.335,51.233,9.0,0.0,-3.8735000000000004
176,10.719064,htcp,htcp,1.533,28.184,50.188,10.0,0.0,-1.2854000000000005
177,10.774704,htcp,htcp,1.856,55.356,51.248,10.0,0.0,-3.6796000000000006
178,10.82488,htcp,htcp,2.093,50.195,51.572,12.0,0.0,-2.9265000000000008
179,10.864351,htcp,htcp,2.093,39.566,49.926,12.0,0.0,-1.8636000000000004
180,10.922655,htcp,htcp,2.305,57.876,47.193,8.0,5.0,-3.4826
181,10.972329,htcp,htcp,1.601,50.122,50.66,8.0,0.0,-3.4112
182,11.004903,htcp,htcp,1.601,32.445,48.237,9.0,0.0,-1.6435000000000004
183,11.063333,htcp,htcp,2.079,58.381,46.269,9.0,0.0,-3.7591000000000006
184,11.09297,htcp,htcp,1.785,29.213,45.467,9.0,0.0,-1.1363000000000005
185,11.132104,htcp,htcp,1.587,39.466,48.371,10.0,0.0,-2.3596000000000004
186,11.178699,htcp,htcp,2.934,46.58,48.147,11.0,0.0,-1.7240000000000002
187,11.22913,htcp,htcp,2.485,50.395,48.114,11.0,0.0,-2.5545000000000004
188,11.279225,htcp,htcp,2.297,49.937,49.191,7.0,0.0,-2.6967000000000003
189,11.31943,htcp,htcp,1.608,40.371,48.172,8.0,0.0,-2.4291000000000005
190,11.369347,htcp,htcp,1.856,49.883,47.539,8.0,0.0,-3.1323000000000008
191,11.403974,htcp,htcp,1.858,34.675,45.931,8.0,0.0,-1.6094999999999997
192,11.428217,htcp,htcp,2.671,24.314,42.001,8.0,0.0,0.2395999999999998
193,11.46015,htcp,htcp,2.67,31.775,38.793,8.0,0.0,-0.5075000000000003
194,11.516064,htcp,htcp,2.916,56.005,40.944,11.0,0.0,-2.6845000000000003
195,11.567662,htcp,htcp,0.414,51.436,38.487,10.0,7.0,-4.7296000000000005
196,11.621952,htcp,htcp,1.576,31.293,39.258,8.0,0.0,-1.5533000000000001
197,11.681956,htcp,htcp,2.96,59.995,40.987,8.0,0.0,-3.0395000000000003
198,11.743009,htcp,htcp,1.544,61.002,43.489,8.0,0.0,-4.5562000000000005
199,11.776574,htcp,htcp,1.519,33.634,42.257,10.0,0.0,-1.8444000000000005
200,11.808228,htcp,htcp,3.444,31.395,40.899,10.0,0.0,0.3045
201,11.871302,htcp,htcp,3.038,63.141,43.377,10.0,0.0,-3.2761
202,11.933046,htcp,htcp,2.052,61.847,50.029,10.0,0.0,-4.1327
203,11.968003,htcp,htcp,1.872,35.123,49.465,12.0,0.0,-1.6402999999999996
204,11.994664,htcp,htcp,1.872,26.387,46.58,12.0,0.0,-0.7666999999999999
205,12.02697,htcp,htcp,3.297,32.315,39.052,8.0,5.0,0.06550000000000011
206,12.050885,htcp,htcp,2.966,23.626,35.597,8.0,0.0,0.6034000000000002
207,12.079991,htcp,htcp,1.487,29.509,33.499,9.0,0.0,-1.4639000000000002
208,12.15687,htcp,htcp,3.533,82.897,39.673,9.0,0.0,-4.756700000000002
209,12.180769,htcp,htcp,1.358,23.924,41.77,9.0,0.0,-1.0343999999999998
210,12.291474,htcp,htcp,1.358,110.318,50.339,9.0,0.0,-9.6738
211,12.444836,htcp,htcp,1.155,128.374,66.2,11.0,0.0,-11.682400000000001
212,12.47094,htcp,htcp,0.902,31.702,68.692,11.0,0.0,-2.2682
213,12.583625,htcp,htcp,2.204,112.554,53.213,7.0,0.0,-9.051400000000001
214,12.62465,htcp,htcp,0.919,41.118,54.807,8.0,0.0,-3.1928000000000005
215,12.732643,htcp,htcp,1.05,125.058,63.589,8.0,0.0,-11.4558
216,12.76775,htcp,htcp,0.858,34.984,64.876,8.0,0.0,-2.6404
217,12.89933,htcp,htcp,0.858,131.378,69.925,10.0,0.0,-12.279799999999998
218,13.055143,htcp,htcp,0.881,131.943,73.751,10.0,0.0,-12.313300000000002
219,13.079225,htcp,htcp,0.531,24.579,76.598,10.0,0.0,-1.9269000000000003
220,13.194759,htcp,htcp,0.885,114.208,71.167,10.0,0.0,-10.5358
221,13.219722,htcp,htcp,1.014,25.116,65.411,13.0,0.0,-1.4976
222,13.333348,htcp,htcp,4.604,113.222,66.985,13.0,0.0,-6.7182
223,13.371611,htcp,htcp,1.023,38.61,80.25,9.0,10.0,-2.838
224,13.397649,htcp,htcp,0.92,26.034,61.516,9.0,0.0,-1.6834000000000002
225,13.469355,htcp,htcp,2.703,71.602,58.899,10.0,0.0,-4.4572
226,13.521556,htcp,htcp,1.617,51.819,59.411,10.0,0.0,-3.5649000000000006
227,13.593699,htcp,htcp,1.617,72.466,59.496,10.0,0.0,-5.6296
228,13.669803,htcp,htcp,1.598,76.051,64.236,12.0,0.0,-6.0071
229,13.702095,htcp,htcp,1.523,32.295,61.542,12.0,0.0,-1.7065000000000003
230,13.808859,htcp,htcp,1.523,106.649,56.642,8.0,5.0,-9.141900000000001
231,13.856247,htcp,htcp,0.869,47.538,69.985,8.0,0.0,-3.8848000000000003
232,13.953354,htcp,htcp,2.193,73.839,58.979,9.0,0.0,-5.190900000000001
233,14.016066,htcp,htcp,4.21,35.199,46.917,11.0,0.0,0.6901000000000002
234,14.079041,htcp,htcp,3.288,62.94,45.555,7.0,0.0,-3.0060000000000007
235,14.129883,htcp,htcp,1.105,50.502,45.559,8.0,0.0,-3.9452000000000003
236,14.155051,htcp,htcp,3.589,25.312,38.979,8.0,0.0,1.0577999999999999
237,14.18776,htcp,htcp,3.659,32.964,34.02,8.0,0.0,0.3625999999999996
238,14.239663,htcp,htcp,2.811,61.943,37.511,9.0,0.0,-3.3833
239,14.392218,htcp,htcp,2.008,152.271,53.433,9.0,0.0,-13.219100000000001
240,14.447443,htcp,htcp,0.708,55.504,56.168,11.0,0.0,-4.8424
241,14.489262,htcp,htcp,0.837,41.696,59.889,11.0,0.0,-3.3326000000000002
242,14.520007,htcp,htcp,2.295,29.609,54.12,11.0,0.0,-0.6659000000000006
243,14.544787,htcp,htcp,2.776,25.961,50.6,11.0,0.0,0.17989999999999995
244,14.598588,htcp,htcp,2.673,29.353,38.6,7.0,0.0,-0.2623000000000002
245,14.675492,htcp,htcp,2.762,76.875,42.377,8.0,0.0,-4.9254999999999995
246,14.702557,htcp,htcp,1.205,27.189,44.258,8.0,0.0,-1.5139
247,14.727489,htcp,htcp,1.205,24.707,39.951,8.0,0.0,-1.2657000000000003
248,14.758043,htcp,htcp,3.274,30.605,37.511,10.0,0.0,0.2134999999999998
249,14.85707,htcp,htcp,3.979,99.074,44.682,10.0,0.0,-5.928400000000001
250,14.883717,htcp,htcp,1.194,26.66,55.597,10.0,0.0,-1.4720000000000004
251,14.912414,htcp,htcp,1.194,28.612,52.224,10.0,0.0,-1.6672000000000002
252,14.983809,htcp,htcp,4.042,71.268,47.802,12.0,0.0,-3.0848000000000004
253,15.016966,htcp,htcp,1.625,33.357,48.568,12.0,0.0,-1.7107
254,15.043409,htcp,htcp,1.625,26.332,40.374,8.0,5.0,-1.0082000000000004
255,15.078705,htcp,htcp,2.777,35.171,34.689,8.0,0.0,-0.7401
256,15.108053,htcp,htcp,2.635,29.513,34.042,9.0,0.0,-0.31630000000000047
257,15.300616,htcp,htcp,3.528,192.027,52.495,9.0,0.0,-15.6747
258,15.369079,htcp,htcp,0.603,68.846,86.999,11.0,0.0,-6.281600000000001
259,15.402826,htcp,htcp,0.663,33.647,75.094,11.0,0.0,-2.7016999999999998
260,15.557162,htcp,htcp,1.682,154.347,69.957,7.0,0.0,-13.7527
261,15.582162,htcp,htcp,0.525,24.935,73.57,8.0,0.0,-1.9685000000000001
262,15.612634,htcp,htcp,0.6,30.469,58.448,8.0,0.0,-2.4469000000000003
263,15.720991,htcp,htcp,3.261,108.148,61.378,8.0,0.0,-7.5538
264,15.745435,htcp,htcp,0.856,24.727,61.922,8.0,0.0,-1.6167000000000002
265,15.837158,htcp,htcp,0.856,91.237,65.586,8.0,0.0,-8.2677
266,15.870701,htcp,htcp,1.015,33.648,64.409,10.0,0.0,-2.349800000000001
267,15.934849,htcp,htcp,1.269,63.876,60.987,10.0,0.0,-5.1186
268,16.056521,htcp,htcp,1.813,121.71,68.577,12.0,0.0,-10.357999999999999
269,16.089095,htcp,htcp,0.951,32.937,75.029,12.0,0.0,-2.3427
270,16.171808,htcp,htcp,0.951,82.765,63.871,8.0,5.0,-7.325500000000001
271,16.197827,htcp,htcp,1.12,25.932,64.609,8.0,0.0,-1.4731999999999998
272,16.249129,htcp,htcp,1.12,51.244,55.015,9.0,0.0,-4.0044
273,16.274305,htcp,htcp,2.034,25.173,51.285,9.0,0.0,-0.4833000000000003
274,16.358846,htcp,htcp,4.138,84.338,52.565,9.0,0.0,-4.2958
275,16.402168,htcp,htcp,1.235,42.214,60.468,11.0,0.0,-2.9863999999999997
276,16.498957,htcp,htcp,1.373,97.659,63.125,11.0,0.0,-8.392900000000003
277,16.536366,htcp,htcp,1.186,37.483,69.849,7.0,0.0,-2.5623
278,16.594126,htcp,htcp,2.472,30.715,51.065,8.0,0.0,-0.5995000000000004
279,16.680776,htcp,htcp,3.017,81.227,54.835,8.0,0.0,-5.105700000000001
280,16.747908,htcp,htcp,0.997,41.059,53.744,9.0,0.0,-3.1089
281,16.831242,htcp,htcp,2.538,85.605,56.344,9.0,0.0,-6.022500000000001
282,16.909848,htcp,htcp,1.353,51.959,57.789,11.0,0.0,-3.842900000000001
283,16.968714,htcp,htcp,2.226,58.83,55.848,7.0,0.0,-3.657
284,17.04633,htcp,htcp,1.182,54.156,51.808,8.0,0.0,-4.233600000000001
285,17.103629,htcp,htcp,1.777,57.573,52.798,8.0,0.0,-3.9803000000000006
286,17.148366,htcp,htcp,1.61,44.714,51.787,8.0,0.0,-2.8613999999999997
287,17.181937,htcp,htcp,1.811,33.199,43.205,10.0,0.0,-1.5089000000000001
288,17.211803,htcp,htcp,2.588,38.256,41.506,10.0,0.0,-1.2376
289,17.240066,htcp,htcp,3.484,28.534,38.24,10.0,0.0,0.6305999999999998
290,17.284784,htcp,htcp,2.905,45.099,42.179,10.0,0.0,-1.6049000000000002
291,17.337522,htcp,htcp,3.068,51.366,42.85,12.0,0.0,-2.0686000000000004
292,17.39273,htcp,htcp,2.255,53.313,44.158,12.0,0.0,-3.0763000000000007
293,17.456323,htcp,htcp,2.169,67.094,50.349,8.0,5.0,-4.5404
294,17.500757,htcp,htcp,1.381,42.839,54.241,8.0,0.0,-2.9029
295,17.546239,htcp,htcp,1.381,46.912,57.444,9.0,0.0,-3.3102
296,17.588931,htcp,htcp,2.223,42.871,53.465,9.0,0.0,-2.0641000000000007
297,17.644745,htcp,htcp,2.223,55.724,51.581,9.0,0.0,-3.3494
298,17.68781,htcp,htcp,1.871,39.591,50.083,11.0,0.0,-2.0881000000000003
299,17.749579,htcp,htcp,2.906,34.752,38.725,7.0,0.0,-0.5692000000000004
300,17.781968,htcp,htcp,2.334,32.108,37.084,8.0,0.0,-0.8767999999999998
301,17.839844,htcp,htcp,2.667,57.855,38.741,8.0,0.0,-3.1185
302,17.88618,htcp,htcp,3.99,23.193,35.101,8.0,0.0,1.6707
303,17.935772,htcp,htcp,3.996,49.53,36.905,10.0,0.0,-0.9570000000000003
304,18.069371,htcp,htcp,2.337,132.176,50.203,10.0,0.0,-10.8806
305,18.126741,htcp,htcp,0.876,110.2,57.703,10.0,0.0,-10.144000000000002
306,18.173076,htcp,htcp,0.789,47.307,56.405,10.0,0.0,-3.9417000000000004
307,18.222074,htcp,htcp,2.446,25.958,44.657,12.0,0.0,-0.14979999999999993
308,18.311229,htcp,htcp,3.5,89.01,42.733,8.0,5.0,-5.401000000000002
309,18.340747,htcp,htcp,1.175,29.75,53.373,8.0,0.0,-1.8
310,18.446232,htcp,htcp,1.175,104.119,57.482,9.0,0.0,-9.2369
311,18.499792,htcp,htcp,1.031,29.584,61.982,9.0,0.0,-1.9274000000000002
312,18.527361,htcp,htcp,2.812,27.822,53.636,11.0,0.0,0.029799999999999827
313,18.608966,htcp,htcp,4.16,84.445,54.666,11.0,0.0,-4.2844999999999995
314,18.642036,htcp,htcp,0.854,33.175,53.709,7.0,0.0,-2.4635
315,18.7838,htcp,htcp,2.92,141.686,61.871,8.0,0.0,-11.248600000000001
316,18.810546,htcp,htcp,0.565,26.744,60.854,8.0,0.0,-2.1094000000000004
317,18.836153,htcp,htcp,3.741,25.735,52.517,9.0,0.0,1.1675
318,18.919122,htcp,htcp,3.463,86.916,56.817,9.0,0.0,-5.228599999999999
